seq_name,PseEIIP_LightGBM_label,PseEIIP_LightGBM_score,TNC_LightGBM_label,TNC_LightGBM_score,DNC_LightGBM_label,DNC_LightGBM_score,CKSNAP_LightGBM_label,CKSNAP_LightGBM_score,PCPseDNC_LightGBM_label,PCPseDNC_LightGBM_score,PCPseTNC_LightGBM_label,PCPseTNC_LightGBM_score,SCPseDNC_LightGBM_label,SCPseDNC_LightGBM_score,SCPseTNC_LightGBM_label,SCPseTNC_LightGBM_score,DACC_LightGBM_label,DACC_LightGBM_score,Sequence-based_single-layer_label,Sequence-based_single-layer_LightGBM_score,Physicochemical property_single-layer_label,Physicochemical property_single-layer_LightGBM_score,two-layer_model_label,two-layer_model_score
>ID|24797|gene_id|7533|transcript_id|NM_003405 YWHAH Homo sapiens mRNA ,Cytoplasm,0.651591816310047,Cytoplasm,0.651591816310047,Nucleus,0.38136614090727305,Cytoplasm,0.6001375830778811,Nucleus,0.544329649445137,Cytoplasm,0.5015721824410752,Nucleus,0.7029084005891055,Cytoplasm,0.5863898061906433,Nucleus,0.6070832100940728,Nucleus,0.5242457796142741,Cytoplasm,0.45428473783485285,Cytoplasm,0.42338339187641116
>ID|19161|gene_id|55644|transcript_id|NM_017807 OSGEP Homo sapiens mRNA ,Nucleus,0.5099955323122758,Nucleus,0.5099955323122758,Cytoplasm,0.510292958260539,Cytoplasm,0.5929893516194583,Cytoplasm,0.49174676957827085,Nucleus,0.5413211274805257,Nucleus,0.4436814154584066,Nucleus,0.44763987964499213,Nucleus,0.5111397212891056,Nucleus,0.4668998274276482,Cytoplasm,0.361170533094138,Nucleus,0.3746845384734314
>ID|14469|gene_id|403313|transcript_id|NM_203453 PLPP6 Homo sapiens mRNA ,Nucleus,0.4507697931842107,Nucleus,0.4507697931842107,Cytoplasm,0.4881217299358781,Cytoplasm,0.4357526127697359,Cytoplasm,0.49763000423660275,Cytoplasm,0.366206661802202,Cytoplasm,0.4767271313425695,Nucleus,0.427663035433283,Cytoplasm,0.4085751213593873,Cytoplasm,0.4188414520334578,Cytoplasm,0.29082550094992127,Cytoplasm,0.3334974846444334
>ID|14169|gene_id|394|transcript_id|NM_001030055 ARHGAP5 Homo sapiens mRNA ,Cytoplasm,0.6912774181804594,Cytoplasm,0.6912774181804594,Cytoplasm,0.7054154124735296,Cytoplasm,0.6638841579019833,Cytoplasm,0.5633236560452998,Cytoplasm,0.6614378495353002,Cytoplasm,0.6547331413222508,Cytoplasm,0.7099429955100437,Cytoplasm,0.46296455006631865,Cytoplasm,0.6104804384958427,Cytoplasm,0.5503708813472864,Cytoplasm,0.5704074003968052
>ID|2413|gene_id|112936|transcript_id|NM_052875 VPS26B Homo sapiens mRNA ,Cytoplasm,0.7770042543396417,Cytoplasm,0.7770042543396417,Cytoplasm,0.7063368992135447,Cytoplasm,0.7692450207396334,Cytoplasm,0.6973215682689153,Cytoplasm,0.7509681050807437,Cytoplasm,0.7484658346217374,Cytoplasm,0.7804742865470293,Cytoplasm,0.656762369416633,Cytoplasm,0.7267984327870117,Cytoplasm,0.6059180857264923,Cytoplasm,0.6462115347466654
>ID|23298|gene_id|6921|transcript_id|NM_001204858 TCEB1 Homo sapiens mRNA ,Nucleus,0.5150878093858869,Nucleus,0.5150878093858869,Nucleus,0.35723989669478473,Cytoplasm,0.5919342260897678,Nucleus,0.3914619646390285,Cytoplasm,0.4910833268111534,Nucleus,0.5607675541335939,Nucleus,0.4656941860048463,Cytoplasm,0.4792958870864618,Nucleus,0.4283255858637662,Nucleus,0.3334311998255,Nucleus,0.36506266183825536
>ID|27890|gene_id|8573|transcript_id|NM_003688 CASK Homo sapiens mRNA ,Nucleus,0.4798793633339781,Nucleus,0.4798793633339781,Nucleus,0.5082810324475687,Cytoplasm,0.48411376763976777,Nucleus,0.4826850633481433,Nucleus,0.4617431934801561,Nucleus,0.5460986084570785,Nucleus,0.4947894850731506,Nucleus,0.7204276801700938,Nucleus,0.5411488061057245,Nucleus,0.38268061481211724,Nucleus,0.43550334524331963
>ID|2407|gene_id|11284|transcript_id|NM_007254 PNKP Homo sapiens mRNA ,Cytoplasm,0.7614842462684429,Cytoplasm,0.7614842462684429,Cytoplasm,0.663136992769825,Cytoplasm,0.8157939655980293,Cytoplasm,0.718022450070302,Cytoplasm,0.7617441508089429,Cytoplasm,0.7601339553548647,Cytoplasm,0.7075632861346103,Cytoplasm,0.7616453842315958,Cytoplasm,0.741821845320063,Cytoplasm,0.6003798901809481,Cytoplasm,0.647527208560653
>ID|14574|gene_id|4074|transcript_id|NM_002355 M6PR Homo sapiens mRNA ,Cytoplasm,0.5442621641896502,Cytoplasm,0.5442621641896502,Endoplasmic Reticulum,0.37095143723371576,Cytoplasm,0.3382190852193294,Cytoplasm,0.5242010562603238,Cytoplasm,0.5541936576728151,Nucleus,0.35654767272413906,Cytoplasm,0.5063541248619279,Nucleus,0.5243394703918919,Cytoplasm,0.43920574278102686,Cytoplasm,0.3566064865423773,Cytoplasm,0.3841395719552605
>ID|5593|gene_id|1854|transcript_id|NM_001025248 DUT Homo sapiens mRNA ,Cytoplasm,0.6281666928974131,Cytoplasm,0.6281666928974131,Cytoplasm,0.4994570137564064,Cytoplasm,0.3907998668425693,Cytoplasm,0.4339719494426774,Cytoplasm,0.5795037880272205,Cytoplasm,0.6298627292511607,Cytoplasm,0.6075535249898362,Nucleus,0.45999762268034994,Cytoplasm,0.5322997958991216,Cytoplasm,0.4293180532787604,Cytoplasm,0.4636453008188808
>ID|10353|gene_id|27297|transcript_id|NR_024548 CRCP Homo sapiens mRNA ,Nucleus,0.4853614777520297,Nucleus,0.4853614777520297,Cytoplasm,0.4980080102040326,Nucleus,0.5116618607066182,Cytoplasm,0.5285409972091617,Nucleus,0.5264616808263054,Cytoplasm,0.5416799434872316,Endoplasmic Reticulum,0.4868460517389849,Cytoplasm,0.6400124537265867,Cytoplasm,0.4645207171372706,Nucleus,0.37790204728457705,Cytoplasm,0.38270432287588446
>ID|4992|gene_id|167227|transcript_id|NM_152624 DCP2 Homo sapiens mRNA ,Nucleus,0.7964460211500317,Nucleus,0.7964460211500317,Nucleus,0.6332857745442998,Nucleus,0.7443318700360699,Nucleus,0.775619054794852,Nucleus,0.8001781609112716,Nucleus,0.7586418635787161,Nucleus,0.8482056144777433,Nucleus,0.7071851863635237,Nucleus,0.7779659760252213,Nucleus,0.5941019373760866,Nucleus,0.6553899502591315
>ID|24272|gene_id|7336|transcript_id|NM_003350 UBE2V2 Homo sapiens mRNA ,Nucleus,0.620631490416495,Nucleus,0.620631490416495,Cytoplasm,0.5260000349186907,Cytoplasm,0.6752280397529313,Cytoplasm,0.574877550236497,Nucleus,0.6828825025533443,Nucleus,0.6278625165983951,Cytoplasm,0.49179154030935723,Nucleus,0.7123914694273331,Nucleus,0.5711506273350222,Nucleus,0.38069561195226065,Nucleus,0.44418061707984785
>ID|26809|gene_id|84280|transcript_id|NM_001297742 BTBD10 Homo sapiens mRNA ,Nucleus,0.8158588696413702,Nucleus,0.8158588696413702,Nucleus,0.8028672420720351,Nucleus,0.742677040894752,Nucleus,0.7994363925578749,Nucleus,0.7627423619559578,Nucleus,0.7316500326080544,Nucleus,0.8083151556195758,Nucleus,0.6023179480193196,Nucleus,0.7408923781521566,Nucleus,0.6354524044499055,Nucleus,0.6705990623506558
>ID|18152|gene_id|54458|transcript_id|NM_018457 PRR13 Homo sapiens mRNA ,Cytoplasm,0.4546927662469075,Cytoplasm,0.4546927662469075,Cytoplasm,0.47826825732022854,Cytoplasm,0.5452073368388751,Cytoplasm,0.5296925052672067,Cytoplasm,0.688017879013762,Endoplasmic Reticulum,0.4398470005572304,Cytoplasm,0.4686770346853138,Cytoplasm,0.6499836039442495,Cytoplasm,0.5509938565775504,Cytoplasm,0.3865722253305838,Cytoplasm,0.44137943574623933
>ID|21671|gene_id|64755|transcript_id|NM_022744 C16orf58 Homo sapiens mRNA ,Cytoplasm,0.7055107794596838,Cytoplasm,0.7055107794596838,Cytoplasm,0.7623668132645643,Cytoplasm,0.7638108799914101,Cytoplasm,0.6906002502687509,Cytoplasm,0.7918999522372299,Cytoplasm,0.7453145309312981,Cytoplasm,0.6915010411944348,Cytoplasm,0.7708221589202168,Cytoplasm,0.738027586710386,Cytoplasm,0.5874398504350683,Cytoplasm,0.6376357625268408
>ID|26935|gene_id|8446|transcript_id|NM_003584 DUSP11 Homo sapiens mRNA ,Cytoplasm,0.7445426927316094,Cytoplasm,0.7445426927316094,Cytoplasm,0.5405489983297675,Cytoplasm,0.721455033880636,Cytoplasm,0.6329504097238166,Cytoplasm,0.5265264222963164,Cytoplasm,0.6089171504958872,Cytoplasm,0.5891278828580502,Cytoplasm,0.580070646837722,Cytoplasm,0.5875185024423585,Cytoplasm,0.5502178835347245,Cytoplasm,0.5626514231706025
>ID|2018|gene_id|10948|transcript_id|NM_001165937 STARD3 Homo sapiens mRNA ,Cytoplasm,0.6488676510726713,Cytoplasm,0.6488676510726713,Cytoplasm,0.756696797852164,Cytoplasm,0.6912423525162663,Cytoplasm,0.7926212076845034,Cytoplasm,0.7986868636143992,Cytoplasm,0.7189374467765688,Cytoplasm,0.7837054196990405,Cytoplasm,0.8342087759496177,Cytoplasm,0.785631942744826,Cytoplasm,0.5491348905027545,Cytoplasm,0.6279672412501117
>ID|28644|gene_id|9213|transcript_id|NM_004736 XPR1 Homo sapiens mRNA ,Endoplasmic Reticulum,0.42860202372822326,Endoplasmic Reticulum,0.42860202372822326,Cytoplasm,0.48330898879498874,Cytoplasm,0.4604270593848413,Cytoplasm,0.4509995881229344,Endoplasmic Reticulum,0.5360446807399885,Cytoplasm,0.4683091151676875,Nucleus,0.3874067358742164,Cytoplasm,0.447511215940842,Nucleus,0.3640345958693794,Cytoplasm,0.2906639449739105,Cytoplasm,0.31365715268299355
>ID|22636|gene_id|6733|transcript_id|NM_182691 SRPK2 Homo sapiens mRNA ,Cytoplasm,0.5478731349768432,Cytoplasm,0.5478731349768432,Nucleus,0.4906376624908791,Cytoplasm,0.5111823127529544,Cytoplasm,0.4723218115995294,Cytoplasm,0.5015920529225396,Cytoplasm,0.4838436224555232,Cytoplasm,0.6659134766853122,Cytoplasm,0.4719651030237381,Cytoplasm,0.5191272133373285,Cytoplasm,0.40901108261908964,Cytoplasm,0.44571645952516925
>ID|26879|gene_id|84319|transcript_id|NM_032359 CMSS1 Homo sapiens mRNA ,Nucleus,0.9236773727575797,Nucleus,0.9236773727575797,Nucleus,0.7590823457490374,Nucleus,0.8840367019793893,Nucleus,0.866372592421496,Nucleus,0.8691717159463198,Nucleus,0.8710761435445128,Nucleus,0.8862226059568216,Nucleus,0.8960648495669147,Nucleus,0.877781581487213,Nucleus,0.6980947586487172,Nucleus,0.7579903662615491
>ID|24270|gene_id|7332|transcript_id|NR_046082 UBE2L3 Homo sapiens mRNA ,Cytoplasm,0.6860072891857362,Cytoplasm,0.6860072891857362,Cytoplasm,0.4409528335694297,Cytoplasm,0.7867169344207613,Endoplasmic Reticulum,0.4958162042857345,Cytoplasm,0.6429101118921354,Cytoplasm,0.5346162967532044,Cytoplasm,0.5810593953421348,Cytoplasm,0.8596302994542588,Cytoplasm,0.5953959858383928,Cytoplasm,0.5199368692723326,Cytoplasm,0.545089908127686
>ID|16903|gene_id|51023|transcript_id|NM_016067 MRPS18C Homo sapiens mRNA ,Cytoplasm,0.3522441828876784,Cytoplasm,0.3522441828876784,Cytoplasm,0.6128185778191756,Nucleus,0.6775374469719532,Cytoplasm,0.6404759412534415,Mitochondria,0.3377211158685363,Nucleus,0.49004693663998544,Cytoplasm,0.4818838342670732,Nucleus,0.5043709703287721,Cytoplasm,0.44358795051723227,Cytoplasm,0.2929414115332977,Cytoplasm,0.3431569245279426
>ID|1519|gene_id|10572|transcript_id|NM_006427 SIVA1 Homo sapiens mRNA ,Cytoplasm,0.8215100840139694,Cytoplasm,0.8215100840139694,Cytoplasm,0.6591244494035701,Cytoplasm,0.7607102445027077,Endoplasmic Reticulum,0.4313849045655467,Cytoplasm,0.86526074732472,Cytoplasm,0.8079423511293727,Cytoplasm,0.8917851048470173,Cytoplasm,0.5788942038724265,Cytoplasm,0.6949460597488246,Cytoplasm,0.6125709723868433,Cytoplasm,0.6400293348408371
>ID|5222|gene_id|1725|transcript_id|NM_001930 DHPS Homo sapiens mRNA ,Cytoplasm,0.5973545359838492,Cytoplasm,0.5973545359838492,Cytoplasm,0.46661818791980014,Cytoplasm,0.6512198770995953,Cytoplasm,0.6078840490483404,Cytoplasm,0.5331742250464234,Cytoplasm,0.6058647725156222,Cytoplasm,0.6117468760729565,Cytoplasm,0.4716478929519015,Cytoplasm,0.5660635631270489,Cytoplasm,0.4625094273974188,Cytoplasm,0.4970274726406288
>ID|27702|gene_id|854790|transcript_id|NM_001179372 TIM44 Saccharomyces cerevisiae mRNA ,Nucleus,0.750997281471556,Nucleus,0.750997281471556,Nucleus,0.5617450065807763,Cytoplasm,0.46694818702640056,Nucleus,0.5940657407830826,Nucleus,0.555387302533211,Nucleus,0.6420199993830058,Nucleus,0.6907437734722094,Nucleus,0.6827506479063123,Nucleus,0.6329934928155643,Nucleus,0.5048788115627832,Nucleus,0.5475837053137103
>ID|28979|gene_id|94107|transcript_id|NM_053045 TMEM203 Homo sapiens mRNA ,Cytoplasm,0.5480408182779791,Cytoplasm,0.5480408182779791,Cytoplasm,0.6276819811871471,Cytoplasm,0.5904165041009501,Cytoplasm,0.4605004311708465,Cytoplasm,0.5675555044141597,Cytoplasm,0.6497606396308825,Cytoplasm,0.7543494040104768,Cytoplasm,0.7246704327741765,Cytoplasm,0.6313672824001084,Cytoplasm,0.4628360243688111,Cytoplasm,0.5190131103792436
>ID|3221|gene_id|124222|transcript_id|NM_152341 PAQR4 Homo sapiens mRNA ,Cytoplasm,0.5561996517386447,Cytoplasm,0.5561996517386447,Endoplasmic Reticulum,0.5330038737879,Cytoplasm,0.6159780583659695,Cytoplasm,0.6967111297751578,Cytoplasm,0.743468964645204,Cytoplasm,0.8524673718460535,Cytoplasm,0.5295087821480643,Cytoplasm,0.8778712937627111,Cytoplasm,0.7400055084354381,Cytoplasm,0.4280872590140907,Cytoplasm,0.5320600088212065
>ID|10167|gene_id|27032|transcript_id|NM_001199179 ATP2C1 Homo sapiens mRNA ,Nucleus,0.5724079559333037,Nucleus,0.5724079559333037,Endoplasmic Reticulum,0.45659435174666707,Nucleus,0.5842232557907946,Nucleus,0.5271077256265909,Nucleus,0.6401201194245094,Nucleus,0.6144030242207844,Nucleus,0.6547527758774007,Nucleus,0.6851612640651439,Nucleus,0.6243089818428859,Nucleus,0.41637829347743427,Nucleus,0.48568852293258474
>ID|4603|gene_id|153768|transcript_id|NM_138492 PRELID2 Homo sapiens mRNA ,Cytoplasm,0.41291481723838763,Cytoplasm,0.41291481723838763,Nucleus,0.4730994814685736,Nucleus,0.6248922345311947,Nucleus,0.44700669290289213,Cytoplasm,0.40753570672271444,Cytoplasm,0.35142993160693264,Cytoplasm,0.487205853075838,Nucleus,0.4116516457501042,Nucleus,0.34120400276117924,Nucleus,0.35997838797910775,Nucleus,0.35372025957313163
>ID|25473|gene_id|79074|transcript_id|NM_024093 C2orf49 Homo sapiens mRNA ,Nucleus,0.6835435835177652,Nucleus,0.6835435835177652,Nucleus,0.6859403337520895,Cytoplasm,0.5187355349212367,Nucleus,0.5898300939184979,Nucleus,0.5055787192364032,Nucleus,0.6301700137164363,Nucleus,0.47169617879364695,Nucleus,0.5218812016782376,Nucleus,0.5438312414686444,Nucleus,0.49264486489882914,Nucleus,0.5097069904221009
>ID|17344|gene_id|51490|transcript_id|NM_016390 C9orf114 Homo sapiens mRNA ,Cytoplasm,0.8539735516859656,Cytoplasm,0.8539735516859656,Cytoplasm,0.8837972911059968,Cytoplasm,0.7436386846662539,Cytoplasm,0.8917437925862318,Cytoplasm,0.7737492820234223,Cytoplasm,0.7865975679165861,Cytoplasm,0.79679329844503,Cytoplasm,0.5790421312603018,Cytoplasm,0.7655852144463144,Cytoplasm,0.6670766158288364,Cytoplasm,0.6999128153679957
>ID|24702|gene_id|746|transcript_id|NM_014206 TMEM258 Homo sapiens mRNA ,Extracellular Region,0.5672775053044589,Extracellular Region,0.5672775053044589,Cytoplasm,0.47648125762643384,Extracellular Region,0.3032678296239871,Nucleus,0.5309727237891693,Cytoplasm,0.3279343510535389,Nucleus,0.517400883166015,Extracellular Region,0.5407219117638755,Nucleus,0.532181336330301,Nucleus,0.3382172786822063,Extracellular Region,0.302927089995546,Extracellular Region,0.2870033941385095
>ID|26266|gene_id|81888|transcript_id|NM_001243526 HYI Homo sapiens mRNA ,Cytoplasm,0.7745960912399551,Cytoplasm,0.7745960912399551,Cytoplasm,0.8361321138759596,Cytoplasm,0.7718401773030336,Cytoplasm,0.7770943860547868,Cytoplasm,0.7034823798468636,Cytoplasm,0.8045213980405697,Cytoplasm,0.79793170758907,Cytoplasm,0.6119046066457751,Cytoplasm,0.7389868956354129,Cytoplasm,0.6314328947317807,Cytoplasm,0.6672842283663248
>ID|2499|gene_id|113622|transcript_id|NM_138430 ADPRHL1 Homo sapiens mRNA ,Cytoplasm,0.6542123796250694,Cytoplasm,0.6542123796250694,Cytoplasm,0.6261243457046837,Cytoplasm,0.683851403699069,Cytoplasm,0.6386740739851807,Cytoplasm,0.7302096603451625,Cytoplasm,0.6130884381279483,Cytoplasm,0.5899612008004392,Cytoplasm,0.5679310259403916,Cytoplasm,0.6279728798398244,Cytoplasm,0.5236801017307784,Cytoplasm,0.5584443611004604
>ID|10861|gene_id|29085|transcript_id|NR_109807 PHPT1 Homo sapiens mRNA ,Cytoplasm,0.5956884352355604,Cytoplasm,0.5956884352355604,Cytoplasm,0.8663094928645474,Cytoplasm,0.7190836370931376,Cytoplasm,0.7278378134973716,Cytoplasm,0.6500070508217449,Cytoplasm,0.7985833111753269,Cytoplasm,0.7689370984419197,Cytoplasm,0.8278601100968298,Cytoplasm,0.7546450768066386,Cytoplasm,0.5553540000857612,Cytoplasm,0.6217843589927203
>ID|4263|gene_id|146050|transcript_id|NM_152455 ZSCAN29 Homo sapiens mRNA ,Nucleus,0.6115162180348298,Nucleus,0.6115162180348298,Nucleus,0.48116110834144726,Nucleus,0.5407127801109831,Nucleus,0.5467681570820714,Nucleus,0.6744667227692862,Nucleus,0.5308374936459157,Nucleus,0.7510939720572396,Nucleus,0.5247911232324273,Nucleus,0.6055914937573881,Nucleus,0.448981264904418,Nucleus,0.5011846745220746
>ID|28339|gene_id|90411|transcript_id|NM_001171508 MCFD2 Homo sapiens mRNA ,Cytoplasm,0.6651536957095295,Cytoplasm,0.6651536957095295,Cytoplasm,0.5345234828979274,Cytoplasm,0.4892096204369635,Cytoplasm,0.6343759868363694,Cytoplasm,0.7419306909250213,Cytoplasm,0.6072257694149623,Cytoplasm,0.7175314052893402,Cytoplasm,0.5034904996336491,Cytoplasm,0.6409108704198685,Cytoplasm,0.47080809895078995,Cytoplasm,0.5275090227738161
>ID|20086|gene_id|57194|transcript_id|NM_024490 ATP10A Homo sapiens mRNA ,Cytoplasm,0.5848659912530869,Cytoplasm,0.5848659912530869,Cytoplasm,0.63546627264354,Cytoplasm,0.5032505331921596,Cytoplasm,0.6175952559505735,Cytoplasm,0.5601850986394328,Cytoplasm,0.538770121974733,Cytoplasm,0.5169502475882591,Cytoplasm,0.5454027008261674,Cytoplasm,0.5557806849958331,Cytoplasm,0.46168975766837467,Cytoplasm,0.4930534001108608
>ID|20603|gene_id|58517|transcript_id|NM_021239 RBM25 Homo sapiens mRNA ,Nucleus,0.5719279999141432,Nucleus,0.5719279999141432,Cytoplasm,0.5343179309039704,Nucleus,0.698684869272332,Cytoplasm,0.42847642383181084,Cytoplasm,0.47889931928738216,Cytoplasm,0.7400347282587802,Cytoplasm,0.5764792519450187,Nucleus,0.5056592586140569,Cytoplasm,0.5207629572578005,Nucleus,0.4513574980457825,Nucleus,0.429129977781009
>ID|27178|gene_id|8498|transcript_id|NM_007322 RANBP3 Homo sapiens mRNA ,Cytoplasm,0.7719489686232787,Cytoplasm,0.7719489686232787,Cytoplasm,0.7787707558588388,Cytoplasm,0.8150707180400294,Cytoplasm,0.6160119081644699,Cytoplasm,0.8239659938261037,Cytoplasm,0.7027156473815778,Cytoplasm,0.770243400668754,Cytoplasm,0.7838826252914396,Cytoplasm,0.739363915066469,Cytoplasm,0.6275478822290852,Cytoplasm,0.6648198931748798
>ID|20187|gene_id|5743|transcript_id|NM_000963 PTGS2 Homo sapiens mRNA ,Cytoplasm,0.673765768310882,Cytoplasm,0.673765768310882,Cytoplasm,0.5448987202710501,Cytoplasm,0.5039556184569093,Cytoplasm,0.419913054707045,Cytoplasm,0.6837961197635649,Cytoplasm,0.5482234861993723,Cytoplasm,0.6314095789093331,Cytoplasm,0.5108230614255763,Cytoplasm,0.5588330602009783,Cytoplasm,0.47927717506994466,Cytoplasm,0.505795803446956
>ID|10218|gene_id|27090|transcript_id|NM_175039 ST6GALNAC4 Homo sapiens mRNA ,Endoplasmic Reticulum,0.49969702235954483,Endoplasmic Reticulum,0.49969702235954483,Cytoplasm,0.5635649253388758,Cytoplasm,0.839217835846062,Cytoplasm,0.4745227448312581,Cytoplasm,0.5118172209481888,Cytoplasm,0.5192540293232307,Cytoplasm,0.5488454424128614,Cytoplasm,0.6482240495968998,Cytoplasm,0.5405326974224878,Cytoplasm,0.470159196551343,Cytoplasm,0.4936170301750579
>ID|29395|gene_id|9741|transcript_id|NM_014713 LAPTM4A Homo sapiens mRNA ,Nucleus,0.36670210710029716,Nucleus,0.36670210710029716,Nucleus,0.5811538532146663,Nucleus,0.5646985660814025,Nucleus,0.6419398232692584,Nucleus,0.37399510486338816,Nucleus,0.5045631836042896,Nucleus,0.5963802433105808,Cytoplasm,0.4402747349242311,Nucleus,0.45841631808698124,Nucleus,0.3758513266993326,Nucleus,0.40337299049521547
