seq_name,PseEIIP_LightGBM_label,PseEIIP_LightGBM_score,TNC_LightGBM_label,TNC_LightGBM_score,DNC_LightGBM_label,DNC_LightGBM_score,CKSNAP_LightGBM_label,CKSNAP_LightGBM_score,PCPseDNC_LightGBM_label,PCPseDNC_LightGBM_score,PCPseTNC_LightGBM_label,PCPseTNC_LightGBM_score,SCPseDNC_LightGBM_label,SCPseDNC_LightGBM_score,SCPseTNC_LightGBM_label,SCPseTNC_LightGBM_score,DACC_LightGBM_label,DACC_LightGBM_score,Sequence-based_single-layer_label,Sequence-based_single-layer_LightGBM_score,Physicochemical property_single-layer_label,Physicochemical property_single-layer_LightGBM_score,two-layer_model_label,two-layer_model_score
>ID|28644|gene_id|9213|transcript_id|NM_004736 XPR1 Homo sapiens mRNA ,Endoplasmic Reticulum,0.42860202372822326,Endoplasmic Reticulum,0.42860202372822326,Cytoplasm,0.48330898879498874,Cytoplasm,0.4604270593848413,Cytoplasm,0.4509995881229344,Endoplasmic Reticulum,0.5360446807399885,Cytoplasm,0.4683091151676875,Nucleus,0.3874067358742164,Cytoplasm,0.447511215940842,Nucleus,0.3640345958693794,Cytoplasm,0.2906639449739105,Cytoplasm,0.31365715268299355
>ID|28979|gene_id|94107|transcript_id|NM_053045 TMEM203 Homo sapiens mRNA ,Cytoplasm,0.5480408182779791,Cytoplasm,0.5480408182779791,Cytoplasm,0.6276819811871471,Cytoplasm,0.5904165041009501,Cytoplasm,0.4605004311708465,Cytoplasm,0.5675555044141597,Cytoplasm,0.6497606396308825,Cytoplasm,0.7543494040104768,Cytoplasm,0.7246704327741765,Cytoplasm,0.6313672824001084,Cytoplasm,0.4628360243688111,Cytoplasm,0.5190131103792436
>ID|24702|gene_id|746|transcript_id|NM_014206 TMEM258 Homo sapiens mRNA ,Extracellular Region,0.5672775053044589,Extracellular Region,0.5672775053044589,Cytoplasm,0.47648125762643384,Extracellular Region,0.3032678296239871,Nucleus,0.5309727237891693,Cytoplasm,0.3279343510535389,Nucleus,0.517400883166015,Extracellular Region,0.5407219117638755,Nucleus,0.532181336330301,Nucleus,0.3382172786822063,Extracellular Region,0.302927089995546,Extracellular Region,0.2870033941385095
>ID|28339|gene_id|90411|transcript_id|NM_001171508 MCFD2 Homo sapiens mRNA ,Cytoplasm,0.6651536957095295,Cytoplasm,0.6651536957095295,Cytoplasm,0.5345234828979274,Cytoplasm,0.4892096204369635,Cytoplasm,0.6343759868363694,Cytoplasm,0.7419306909250213,Cytoplasm,0.6072257694149623,Cytoplasm,0.7175314052893402,Cytoplasm,0.5034904996336491,Cytoplasm,0.6409108704198685,Cytoplasm,0.47080809895078995,Cytoplasm,0.5275090227738161
>ID|4812|gene_id|16334|transcript_id|NM_001185084 Ins2 Mus musculus mRNA ,Endoplasmic Reticulum,0.6091754703495144,Endoplasmic Reticulum,0.6091754703495144,Endoplasmic Reticulum,0.5279326062851385,Endoplasmic Reticulum,0.811276814664381,Endoplasmic Reticulum,0.7534721177350326,Endoplasmic Reticulum,0.6007306972009676,Endoplasmic Reticulum,0.6688439239268604,Endoplasmic Reticulum,0.7484336027389848,Cytoplasm,0.49547870187991866,Endoplasmic Reticulum,0.6328735179853813,Endoplasmic Reticulum,0.5115120723297096,Endoplasmic Reticulum,0.5519658875482668
>ID|29395|gene_id|9741|transcript_id|NM_014713 LAPTM4A Homo sapiens mRNA ,Nucleus,0.36670210710029716,Nucleus,0.36670210710029716,Nucleus,0.5811538532146663,Nucleus,0.5646985660814025,Nucleus,0.6419398232692584,Nucleus,0.37399510486338816,Nucleus,0.5045631836042896,Nucleus,0.5963802433105808,Cytoplasm,0.4402747349242311,Nucleus,0.45841631808698124,Nucleus,0.3758513266993326,Nucleus,0.40337299049521547
>ID|30993|gene_id|915|transcript_id|NM_000732 CD3D Homo sapiens mRNA ,Cytoplasm,0.48378845950448657,Cytoplasm,0.48378845950448657,Cytoplasm,0.6285057403760782,Cytoplasm,0.31336879216261343,Cytoplasm,0.6664158471450978,Cytoplasm,0.57054672497892,Cytoplasm,0.5261428932505029,Cytoplasm,0.4428087113995287,Cytoplasm,0.4277996500429104,Cytoplasm,0.526742765363392,Cytoplasm,0.381890290309533,Cytoplasm,0.4301744486608194
>ID|30904|gene_id|726|transcript_id|NM_004055 CAPN5 Homo sapiens mRNA ,Cytoplasm,0.6287468482576881,Cytoplasm,0.6287468482576881,Cytoplasm,0.6991872628266895,Cytoplasm,0.669842711437578,Cytoplasm,0.7544704268860517,Cytoplasm,0.6133368228425181,Cytoplasm,0.7000173784580488,Cytoplasm,0.5306105240666484,Cytoplasm,0.7785683981861155,Cytoplasm,0.6754007100878765,Cytoplasm,0.5253047341559288,Cytoplasm,0.5753367261332447
>ID|31743|gene_id|3290|transcript_id|NM_001206741 HSD11B1 Homo sapiens mRNA ,Endoplasmic Reticulum,0.729423408489895,Endoplasmic Reticulum,0.729423408489895,Endoplasmic Reticulum,0.6508517982761857,Endoplasmic Reticulum,0.8387160905797378,Endoplasmic Reticulum,0.6170769421859911,Endoplasmic Reticulum,0.7736525290053824,Endoplasmic Reticulum,0.8443622077253828,Endoplasmic Reticulum,0.590906271735886,Endoplasmic Reticulum,0.5204375355361159,Endoplasmic Reticulum,0.6692870972377516,Endoplasmic Reticulum,0.5896829411671427,Endoplasmic Reticulum,0.6162176598573457
>ID|11215|gene_id|3073|transcript_id|NM_000520 HEXA Homo sapiens mRNA ,Cytoplasm,0.4702362293914135,Cytoplasm,0.4702362293914135,Cytoplasm,0.6203654652319269,Cytoplasm,0.5633200972374264,Cytoplasm,0.5843352941020128,Cytoplasm,0.5534108690309395,Cytoplasm,0.5550009595787276,Cytoplasm,0.5666382079697883,Cytoplasm,0.505352692194344,Cytoplasm,0.5529476045751625,Cytoplasm,0.424831604250436,Cytoplasm,0.4675369376920115
>ID|37470|gene_id|405754|transcript_id|NM_207582 ERVFRD-1 Homo sapiens mRNA ,Cytoplasm,0.4553996247068348,Cytoplasm,0.4553996247068348,Endoplasmic Reticulum,0.6414521782810396,Endoplasmic Reticulum,0.5441806242777761,Endoplasmic Reticulum,0.5054276595828641,Cytoplasm,0.44562525253601487,Endoplasmic Reticulum,0.6139075141987783,Cytoplasm,0.5419296096047431,Endoplasmic Reticulum,0.4124356998220935,Endoplasmic Reticulum,0.4488008566977693,Endoplasmic Reticulum,0.38987541182699587,Endoplasmic Reticulum,0.4095172267839204
>ID|27695|gene_id|85476|transcript_id|NM_024996 GFM1 Homo sapiens mRNA ,Nucleus,0.44190456019733876,Nucleus,0.44190456019733876,Endoplasmic Reticulum,0.6253911293793131,Nucleus,0.7557079989160401,Endoplasmic Reticulum,0.4018990790171948,Endoplasmic Reticulum,0.4568247246979878,Nucleus,0.5268237483520952,Cytoplasm,0.5269497517851072,Nucleus,0.6012983068087164,Nucleus,0.40377655823695974,Nucleus,0.3751423230032695,Nucleus,0.38468706808116626
>ID|28887|gene_id|9361|transcript_id|NM_004793 LONP1 Homo sapiens mRNA ,Cytoplasm,0.7494586020026475,Cytoplasm,0.7494586020026475,Cytoplasm,0.6976758610582202,Cytoplasm,0.8239011898294071,Cytoplasm,0.5171891484418735,Cytoplasm,0.7389216673892243,Cytoplasm,0.5008640919011861,Cytoplasm,0.444875281895481,Cytoplasm,0.6532933133073953,Cytoplasm,0.571028700587032,Cytoplasm,0.6040988509785844,Cytoplasm,0.5930754675147336
>ID|35630|gene_id|57168|transcript_id|NM_020437 ASPHD2 Homo sapiens mRNA ,Cytoplasm,0.3686364210396449,Cytoplasm,0.3686364210396449,Endoplasmic Reticulum,0.5880867566882017,Endoplasmic Reticulum,0.46158380626496553,Endoplasmic Reticulum,0.5042784003673494,Endoplasmic Reticulum,0.41206890679469577,Cytoplasm,0.40106007769238305,Cytoplasm,0.3881834076794079,Cytoplasm,0.46627057384197806,Cytoplasm,0.3902716054320192,Endoplasmic Reticulum,0.34289460363581253,Endoplasmic Reticulum,0.34832264001395274
>ID|31380|gene_id|2167|transcript_id|NM_001442 FABP4 Homo sapiens mRNA ,Extracellular Region,0.42332872168925484,Extracellular Region,0.42332872168925484,Cytoplasm,0.48053744781058727,Cytoplasm,0.4242780848629568,Cytoplasm,0.5644613470738189,Cytoplasm,0.41113560262268717,Nucleus,0.515991598467791,Extracellular Region,0.6049942592806297,Cytoplasm,0.46448040507918115,Cytoplasm,0.3792298137148378,Cytoplasm,0.2842267836855954,Cytoplasm,0.3158944603620095
>ID|37336|gene_id|283464|transcript_id|NM_173601 GXYLT1 Homo sapiens mRNA ,Endoplasmic Reticulum,0.6614522929656138,Endoplasmic Reticulum,0.6614522929656138,Endoplasmic Reticulum,0.3969207188852312,Endoplasmic Reticulum,0.5336090323569049,Nucleus,0.4178648316768592,Cytoplasm,0.5177807371840409,Endoplasmic Reticulum,0.435912813299405,Cytoplasm,0.5089719440496493,Endoplasmic Reticulum,0.47377366631753276,Endoplasmic Reticulum,0.3668117169618116,Endoplasmic Reticulum,0.4506868674346728,Endoplasmic Reticulum,0.4227284839437191
>ID|2361|gene_id|112399|transcript_id|NM_022073 EGLN3 Homo sapiens mRNA ,Cytoplasm,0.36033635635072053,Cytoplasm,0.36033635635072053,Nucleus,0.41800675554448646,Nucleus,0.3675662657021257,Cytoplasm,0.37105012042778024,Endoplasmic Reticulum,0.38463368790587904,Nucleus,0.35260536972384593,Cytoplasm,0.4015361220947602,Cytoplasm,0.503311919878804,Cytoplasm,0.3716491794944349,Nucleus,0.2712318036184864,Cytoplasm,0.2925539622593198
>ID|7234|gene_id|221472|transcript_id|NM_173558 FGD2 Homo sapiens mRNA ,Cytoplasm,0.8494624105870726,Cytoplasm,0.8494624105870726,Cytoplasm,0.7621335297763797,Cytoplasm,0.7981407040321203,Cytoplasm,0.7666426100817453,Cytoplasm,0.8405474159275896,Cytoplasm,0.7218321784366881,Cytoplasm,0.8089520339711523,Cytoplasm,0.7233055940532602,Cytoplasm,0.7722559664940871,Cytoplasm,0.6518398109965291,Cytoplasm,0.6919785294957151
>ID|33644|gene_id|9200|transcript_id|NM_014241 HACD1 Homo sapiens mRNA ,Cytoplasm,0.4872862494981252,Cytoplasm,0.4872862494981252,Nucleus,0.6049765340167021,Endoplasmic Reticulum,0.39283153810484894,Nucleus,0.380761055327059,Endoplasmic Reticulum,0.46897333996127955,Nucleus,0.5736313313719463,Endoplasmic Reticulum,0.37917426091056944,Nucleus,0.44917505940721586,Nucleus,0.3737143144675732,Cytoplasm,0.2958925891176761,Nucleus,0.32132409268462514
>ID|19843|gene_id|56889|transcript_id|NM_020123 TM9SF3 Homo sapiens mRNA ,Nucleus,0.4157840086116639,Nucleus,0.4157840086116639,Nucleus,0.4617919293080486,Nucleus,0.5205476777134134,Nucleus,0.44169710841971754,Cytoplasm,0.3578453023512118,Nucleus,0.4639314972943722,Endoplasmic Reticulum,0.502359302107167,Nucleus,0.4496357175373003,Nucleus,0.38040828768660917,Nucleus,0.362781524848958,Nucleus,0.36865711246150834
>ID|20425|gene_id|5787|transcript_id|NM_001109754 PTPRB Homo sapiens mRNA ,Cytoplasm,0.5082114928380431,Cytoplasm,0.5082114928380431,Cytoplasm,0.5630826333874902,Cytoplasm,0.6377669510591986,Cytoplasm,0.45094166333618524,Cytoplasm,0.42272118473848236,Nucleus,0.522964820759392,Cytoplasm,0.5294377288291023,Nucleus,0.7048278762645773,Nucleus,0.4657904048049783,Cytoplasm,0.44345451402455505,Cytoplasm,0.42628023781885443
>ID|8783|gene_id|23670|transcript_id|NM_013390 TMEM2 Homo sapiens mRNA ,Nucleus,0.43939701057670766,Nucleus,0.43939701057670766,Cytoplasm,0.4841158764214693,Cytoplasm,0.4862637725317526,Nucleus,0.4774154529994599,Cytoplasm,0.5545571273263219,Cytoplasm,0.6107174527147925,Cytoplasm,0.5595802429700566,Nucleus,0.6456328753062454,Cytoplasm,0.46649290252924247,Cytoplasm,0.3439921292771269,Cytoplasm,0.3848257203611654
>ID|13000|gene_id|3572|transcript_id|NR_120480 IL6ST Homo sapiens mRNA ,Cytoplasm,0.5551249162600537,Cytoplasm,0.5551249162600537,Cytoplasm,0.6434372807107132,Cytoplasm,0.6675542056488125,Cytoplasm,0.5888288439106517,Cytoplasm,0.4550820465005148,Cytoplasm,0.6968557303388532,Nucleus,0.49413789855774476,Nucleus,0.4654337103849641,Cytoplasm,0.5234601232868216,Cytoplasm,0.4842482637759266,Cytoplasm,0.4973188836128916
>ID|19931|gene_id|56994|transcript_id|NM_020244 CHPT1 Homo sapiens mRNA ,Cytoplasm,0.43159801765751127,Cytoplasm,0.43159801765751127,Endoplasmic Reticulum,0.4909975457068235,Endoplasmic Reticulum,0.5055960471797373,Cytoplasm,0.37585252107654454,Cytoplasm,0.49977187891770686,Endoplasmic Reticulum,0.35185303092471065,Nucleus,0.48379781316797377,Cytoplasm,0.4938162191718096,Cytoplasm,0.39405786949009924,Cytoplasm,0.2899625468905286,Cytoplasm,0.32466098775705216
>ID|8375|gene_id|23324|transcript_id|NM_015274 MAN2B2 Homo sapiens mRNA ,Cytoplasm,0.46941519864483094,Cytoplasm,0.46941519864483094,Nucleus,0.4700790181415565,Cytoplasm,0.42322378023190327,Cytoplasm,0.34736616107968343,Cytoplasm,0.3983811188732402,Nucleus,0.4192837106039759,Cytoplasm,0.4808667746520326,Cytoplasm,0.525067545843171,Cytoplasm,0.4287301663313471,Cytoplasm,0.3226880006829396,Cytoplasm,0.3580353892324088
>ID|1552|gene_id|10581|transcript_id|NM_006435 IFITM2 Homo sapiens mRNA ,Cytoplasm,0.6768301425664218,Cytoplasm,0.6768301425664218,Cytoplasm,0.6544988652896334,Cytoplasm,0.767663504837043,Cytoplasm,0.6105760822040932,Cytoplasm,0.455419258121137,Cytoplasm,0.5026193304391132,Cytoplasm,0.6860471716329398,Endoplasmic Reticulum,0.728572572768862,Cytoplasm,0.488810603368819,Cytoplasm,0.555164531051904,Cytoplasm,0.5330465551575423
>ID|2103|gene_id|11014|transcript_id|NM_006854 KDELR2 Homo sapiens mRNA ,Nucleus,0.7610919248428006,Nucleus,0.7610919248428006,Nucleus,0.6258228718169419,Nucleus,0.6297341635444718,Nucleus,0.6436965620769128,Nucleus,0.6629488733161265,Nucleus,0.6508110990611857,Nucleus,0.7282505690965274,Nucleus,0.4233898849529201,Nucleus,0.6218193977007346,Nucleus,0.555548177009403,Nucleus,0.5776385839065136
>ID|13663|gene_id|3795|transcript_id|NM_006488 KHK Homo sapiens mRNA ,Cytoplasm,0.6365667474432032,Cytoplasm,0.6365667474432032,Cytoplasm,0.7519120677291479,Cytoplasm,0.7899698620536343,Cytoplasm,0.7704816176254541,Cytoplasm,0.5469354528707193,Cytoplasm,0.745288280715579,Cytoplasm,0.6638356337098015,Cytoplasm,0.7588562981769266,Cytoplasm,0.6970794566196961,Cytoplasm,0.5630030849338377,Cytoplasm,0.6076952088291238
>ID|29573|gene_id|9870|transcript_id|NM_001039479 AREL1 Homo sapiens mRNA ,Nucleus,0.4115582903311899,Nucleus,0.4115582903311899,Cytoplasm,0.4876536185584743,Nucleus,0.44691992352289256,Cytoplasm,0.5756185729398035,Cytoplasm,0.47563783881255906,Cytoplasm,0.5777035434996709,Cytoplasm,0.4607966875369684,Cytoplasm,0.4305383629499156,Cytoplasm,0.5040590011477835,Cytoplasm,0.3303929195148031,Cytoplasm,0.3882816133924632
>ID|37298|gene_id|259197|transcript_id|NM_001145466 NCR3 Homo sapiens mRNA ,Cytoplasm,0.5417966789418326,Cytoplasm,0.5417966789418326,Endoplasmic Reticulum,0.5457420883913338,Endoplasmic Reticulum,0.6299056181191283,Endoplasmic Reticulum,0.678852750010824,Cytoplasm,0.49904854204922666,Endoplasmic Reticulum,0.4952989722711186,Endoplasmic Reticulum,0.6499466141218226,Endoplasmic Reticulum,0.5314461715918567,Endoplasmic Reticulum,0.564082501127562,Endoplasmic Reticulum,0.40321731562861096,Endoplasmic Reticulum,0.4568390441282613
>ID|2750|gene_id|116843|transcript_id|NM_052831 SLC18B1 Homo sapiens mRNA ,Extracellular Region,0.3547266869746355,Extracellular Region,0.3547266869746355,Nucleus,0.7699595597266742,Nucleus,0.772067565800703,Nucleus,0.7762018192404014,Nucleus,0.5376562086335426,Nucleus,0.8545270047047281,Nucleus,0.3657645007871386,Nucleus,0.6348797207373413,Nucleus,0.6338058508206303,Nucleus,0.44913235753871233,Nucleus,0.510690188632685
>ID|4722|gene_id|1605|transcript_id|NM_001165928 DAG1 Homo sapiens mRNA ,Endoplasmic Reticulum,0.4845660771836127,Endoplasmic Reticulum,0.4845660771836127,Cytoplasm,0.5927033044480465,Cytoplasm,0.6642410560684734,Cytoplasm,0.6098658580475299,Endoplasmic Reticulum,0.5158332661185674,Cytoplasm,0.6759224455847905,Cytoplasm,0.4595978682975704,Cytoplasm,0.7260698874989618,Cytoplasm,0.5734215022502344,Cytoplasm,0.42024848620091737,Cytoplasm,0.47130615821735633
>ID|10258|gene_id|27173|transcript_id|NM_014437 SLC39A1 Homo sapiens mRNA ,Cytoplasm,0.759409768559272,Cytoplasm,0.759409768559272,Cytoplasm,0.5698185802674048,Cytoplasm,0.615336444639632,Cytoplasm,0.6151164305001864,Cytoplasm,0.6943035326300045,Cytoplasm,0.6445450711161369,Cytoplasm,0.6988972267961814,Cytoplasm,0.5872691102139235,Cytoplasm,0.6480262742512866,Cytoplasm,0.5407949124051161,Cytoplasm,0.576538699687173
>ID|36869|gene_id|131177|transcript_id|NM_138805 FAM3D Homo sapiens mRNA ,Cytoplasm,0.7805923422975548,Cytoplasm,0.7805923422975548,Cytoplasm,0.8593932189984046,Cytoplasm,0.911553563732361,Cytoplasm,0.8251771321117788,Cytoplasm,0.5695998688924512,Cytoplasm,0.6990712830695714,Cytoplasm,0.6099448436293261,Cytoplasm,0.7934435683353057,Cytoplasm,0.6994473392076866,Cytoplasm,0.666426293465175,Cytoplasm,0.6774333087126788
>ID|590|gene_id|10131|transcript_id|NM_016292 TRAP1 Homo sapiens mRNA ,Cytoplasm,0.692299425593583,Cytoplasm,0.692299425593583,Cytoplasm,0.6401621314535861,Cytoplasm,0.6648979780020687,Cytoplasm,0.5457492792020976,Cytoplasm,0.649973417372904,Cytoplasm,0.4569050008690626,Cytoplasm,0.696403216919576,Cytoplasm,0.6270739440005242,Cytoplasm,0.5952209716728328,Cytoplasm,0.5379317921285642,Cytoplasm,0.5570281853099871
>ID|1606|gene_id|10618|transcript_id|NM_001206840 TGOLN2 Homo sapiens mRNA ,Cytoplasm,0.5132303838790481,Cytoplasm,0.5132303838790481,Cytoplasm,0.5169390777808726,Cytoplasm,0.5202492186870528,Cytoplasm,0.5583582432781375,Cytoplasm,0.5453028564455094,Cytoplasm,0.590717653032484,Cytoplasm,0.5524803523723318,Cytoplasm,0.7136603872079047,Cytoplasm,0.5921038984672735,Cytoplasm,0.41272981284520427,Cytoplasm,0.47252117471922733
>ID|31955|gene_id|4071|transcript_id|NM_014220 TM4SF1 Homo sapiens mRNA ,Nucleus,0.39630808941195605,Nucleus,0.39630808941195605,Nucleus,0.4361322723984635,Cytoplasm,0.403455772403754,Nucleus,0.4489139338713769,Cytoplasm,0.36669908362733317,Nucleus,0.4001972891254291,Cytoplasm,0.41009394464781,Nucleus,0.463587323506296,Nucleus,0.35916178621214323,Nucleus,0.3079665533934223,Nucleus,0.32503163099966265
>ID|2628|gene_id|115209|transcript_id|NM_145243 OMA1 Homo sapiens mRNA ,Cytoplasm,0.576404041160904,Cytoplasm,0.576404041160904,Cytoplasm,0.6660309265089298,Nucleus,0.4766167552057082,Cytoplasm,0.7840162686952874,Cytoplasm,0.5804650749910489,Cytoplasm,0.5697055404290741,Cytoplasm,0.6528993306100617,Cytoplasm,0.61642196325633,Cytoplasm,0.6407016355963605,Cytoplasm,0.432016892750965,Cytoplasm,0.5015784736994302
>ID|28759|gene_id|92840|transcript_id|NM_138393 REEP6 Homo sapiens mRNA ,Cytoplasm,0.46612792091255567,Cytoplasm,0.46612792091255567,Cytoplasm,0.3477324840225053,Cytoplasm,0.5998126795859073,Cytoplasm,0.42933709845952217,Cytoplasm,0.6365514609348081,Cytoplasm,0.7234690471483417,Cytoplasm,0.6567879327594711,Cytoplasm,0.5136246772805771,Cytoplasm,0.591954043316544,Cytoplasm,0.3759602010867048,Cytoplasm,0.4479581484966512
>ID|22699|gene_id|6747|transcript_id|NM_007107 SSR3 Homo sapiens mRNA ,Endoplasmic Reticulum,0.5179828929159084,Endoplasmic Reticulum,0.5179828929159084,Nucleus,0.3899535665532091,Cytoplasm,0.34165102929839153,Nucleus,0.384202170203382,Endoplasmic Reticulum,0.3655316065098255,Nucleus,0.5113752226113173,Cytoplasm,0.4540378204753009,Nucleus,0.531119069638811,Nucleus,0.4209955366424614,Endoplasmic Reticulum,0.32008262577076185,Nucleus,0.3025468225523617
>ID|34810|gene_id|26225|transcript_id|NM_012097 ARL5A Homo sapiens mRNA ,Endoplasmic Reticulum,0.5267807978057862,Endoplasmic Reticulum,0.5267807978057862,Nucleus,0.3354907343547062,Cytoplasm,0.39859384645431234,Cytoplasm,0.42624314977155026,Endoplasmic Reticulum,0.4578611766005828,Endoplasmic Reticulum,0.5243971997782927,Endoplasmic Reticulum,0.5862575004116389,Endoplasmic Reticulum,0.6827454580038737,Endoplasmic Reticulum,0.493190202129989,Endoplasmic Reticulum,0.35371011952321973,Endoplasmic Reticulum,0.4002034803921428
>ID|25583|gene_id|79572|transcript_id|NM_024524 ATP13A3 Homo sapiens mRNA ,Endoplasmic Reticulum,0.3680037634169488,Endoplasmic Reticulum,0.3680037634169488,Endoplasmic Reticulum,0.44055722814519604,Cytoplasm,0.4097301352443508,Cytoplasm,0.39433555468357806,Endoplasmic Reticulum,0.4390133269177915,Cytoplasm,0.3831804448795225,Endoplasmic Reticulum,0.5854718352165647,Endoplasmic Reticulum,0.37772783200723564,Endoplasmic Reticulum,0.38352817010991097,Endoplasmic Reticulum,0.27706786520472015,Endoplasmic Reticulum,0.3125546335064504
