seq_name,PseEIIP_LightGBM_label,PseEIIP_LightGBM_score,TNC_LightGBM_label,TNC_LightGBM_score,DNC_LightGBM_label,DNC_LightGBM_score,CKSNAP_LightGBM_label,CKSNAP_LightGBM_score,PCPseDNC_LightGBM_label,PCPseDNC_LightGBM_score,PCPseTNC_LightGBM_label,PCPseTNC_LightGBM_score,SCPseDNC_LightGBM_label,SCPseDNC_LightGBM_score,SCPseTNC_LightGBM_label,SCPseTNC_LightGBM_score,DACC_LightGBM_label,DACC_LightGBM_score,Sequence-based_single-layer_label,Sequence-based_single-layer_LightGBM_score,Physicochemical property_single-layer_label,Physicochemical property_single-layer_LightGBM_score,two-layer_model_label,two-layer_model_score
>Pseudopodium_20 ,Cytoplasm,0.7776279592177038,Cytoplasm,0.7776279592177038,Cytoplasm,0.7641244675079051,Cytoplasm,0.5382880329012635,Cytoplasm,0.753287288468651,Cytoplasm,0.7743440712124098,Cytoplasm,0.60745561649204,Cytoplasm,0.8146567713267338,Nucleus,0.6411598916007791,Cytoplasm,0.6529282484143449,Cytoplasm,0.5715336837689152,Cytoplasm,0.5986652053173919
>Pseudopodium_21 ,Nucleus,0.39095118605758156,Nucleus,0.39095118605758156,Cytoplasm,0.48603382472047224,Cytoplasm,0.42631528182032574,Cytoplasm,0.38771199575422016,Endoplasmic Reticulum,0.44423779149387094,Endoplasmic Reticulum,0.3821985988542599,Cytoplasm,0.4386190839396917,Cytoplasm,0.39689978894774114,Cytoplasm,0.37199451767756997,Cytoplasm,0.29428854429514506,Cytoplasm,0.32019053542262005
>Pseudopodium_22 ,Nucleus,0.7225259576887209,Nucleus,0.7225259576887209,Nucleus,0.6079204202666719,Nucleus,0.5907363070346893,Nucleus,0.6090524237878583,Nucleus,0.7112698545280498,Nucleus,0.6480680602947331,Nucleus,0.6289231348500457,Nucleus,0.5705232525789594,Nucleus,0.6335673452079293,Nucleus,0.5287417285357606,Nucleus,0.5636836007598168
>Pseudopodium_23 ,Cytoplasm,0.4729222727335715,Cytoplasm,0.4729222727335715,Cytoplasm,0.5799392964722493,Cytoplasm,0.6568464561167592,Cytoplasm,0.472710801193062,Cytoplasm,0.6123034835726584,Cytoplasm,0.661348336599149,Cytoplasm,0.593330809042526,Cytoplasm,0.6931265250603622,Cytoplasm,0.6065639910935515,Cytoplasm,0.43652605961123025,Cytoplasm,0.4932053701053373
>Pseudopodium_24 ,Nucleus,0.40172496994922546,Nucleus,0.40172496994922546,Nucleus,0.44641334539969224,Nucleus,0.35247873121937406,Nucleus,0.4950461894154032,Cytoplasm,0.44636496254243113,Cytoplasm,0.38414860449476473,Nucleus,0.495843124544228,Cytoplasm,0.4641834471486264,Nucleus,0.402498714730961,Nucleus,0.32046840330350346,Nucleus,0.34781184044598934
>Pseudopodium_26 ,Cytoplasm,0.6974539901433973,Cytoplasm,0.6974539901433973,Cytoplasm,0.6836421398405893,Cytoplasm,0.7370860234841778,Cytoplasm,0.7154384107803502,Cytoplasm,0.8067896460412836,Cytoplasm,0.6723659288516762,Cytoplasm,0.7220631638144832,Cytoplasm,0.5506079490769755,Cytoplasm,0.6934530197129537,Cytoplasm,0.5631272287223124,Cytoplasm,0.6065691590525262
>Pseudopodium_27 ,Nucleus,0.5578076087410678,Nucleus,0.5578076087410678,Mitochondria,0.5678091256801288,Nucleus,0.5840533514400569,Mitochondria,0.9755993929462689,Nucleus,0.6923626674832409,Mitochondria,0.8969511071242017,Nucleus,0.7545010185466021,Extracellular Region,0.40099411088524406,Mitochondria,0.39222696663861006,Nucleus,0.38137898065807985,Nucleus,0.37813270347863187
>Pseudopodium_30 ,Extracellular Region,0.6993520653198877,Extracellular Region,0.6993520653198877,Cytoplasm,0.6626852854875985,Cytoplasm,0.5283395502350656,Cytoplasm,0.46296614032903854,Extracellular Region,0.5558815978056229,Cytoplasm,0.5863978685566391,Extracellular Region,0.4375074081874875,Cytoplasm,0.3247907549362581,Cytoplasm,0.41299001602743335,Cytoplasm,0.31174135208894216,Cytoplasm,0.3454909067351059
>Pseudopodium_32 ,Nucleus,0.620214805893202,Nucleus,0.620214805893202,Nucleus,0.706101434645566,Nucleus,0.8126862130344658,Nucleus,0.7505204298419832,Nucleus,0.6653964880802559,Nucleus,0.7184305345812706,Nucleus,0.6457314969606984,Nucleus,0.7901260686095298,Nucleus,0.7140410036147476,Nucleus,0.5518434518932872,Nucleus,0.6059093024671074
>Pseudopodium_33 ,Nucleus,0.5547186340248491,Nucleus,0.5547186340248491,Cytoplasm,0.5393083571014796,Nucleus,0.5729431636131421,Cytoplasm,0.5381827722921518,Nucleus,0.4644236696037528,Nucleus,0.599515677763758,Nucleus,0.6136692777471522,Nucleus,0.6108125252830664,Nucleus,0.5408715075163422,Nucleus,0.4181503910260142,Nucleus,0.45905742985612347
>Pseudopodium_37 ,Cytoplasm,0.5994852344540234,Cytoplasm,0.5994852344540234,Cytoplasm,0.5402441379827629,Cytoplasm,0.3625789118762894,Endoplasmic Reticulum,0.39248261092947384,Cytoplasm,0.6668396882478023,Cytoplasm,0.44689076549661993,Cytoplasm,0.5007669858463244,Nucleus,0.5018446188660366,Cytoplasm,0.4621259464304039,Cytoplasm,0.42035870375341977,Cytoplasm,0.43428111797908114
>Pseudopodium_38 ,Nucleus,0.49937244558029625,Nucleus,0.49937244558029625,Cytoplasm,0.5235693465415412,Cytoplasm,0.5162001122190478,Cytoplasm,0.5453965644675386,Cytoplasm,0.4924473943635244,Cytoplasm,0.34514910623899164,Cytoplasm,0.4404904512889605,Nucleus,0.3774225990782504,Cytoplasm,0.43503699666798673,Cytoplasm,0.31688763501490536,Cytoplasm,0.3562707555659325
>Pseudopodium_40 ,Cytoplasm,0.5758977702174889,Cytoplasm,0.5758977702174889,Cytoplasm,0.49449696806889326,Nucleus,0.6485839177544209,Cytoplasm,0.699067214085712,Nucleus,0.6254652790485201,Nucleus,0.5749753330497956,Nucleus,0.512367092058919,Nucleus,0.6244218478361248,Nucleus,0.5195641656828865,Cytoplasm,0.39069201128902764,Nucleus,0.42145735469021933
>Pseudopodium_41 ,Cytoplasm,0.8290876422280333,Cytoplasm,0.8290876422280333,Cytoplasm,0.7337098102483608,Cytoplasm,0.7547100609971614,Cytoplasm,0.7131149162314249,Cytoplasm,0.7026842706557909,Cytoplasm,0.7380057787916834,Cytoplasm,0.7710299257167821,Cytoplasm,0.7722465821655635,Cytoplasm,0.739416294712249,Cytoplasm,0.6293190311403178,Cytoplasm,0.6660181189976283
>Pseudopodium_42 ,Nucleus,0.538072837950354,Nucleus,0.538072837950354,Cytoplasm,0.5658876399943262,Nucleus,0.6640973345727869,Nucleus,0.47318667454971836,Nucleus,0.5365167227978254,Nucleus,0.675886917039234,Cytoplasm,0.576523194376712,Nucleus,0.6971955072606401,Nucleus,0.5493654467578961,Nucleus,0.42573961657583154,Nucleus,0.4669482266365197
>Pseudopodium_45 ,Cytoplasm,0.6942937810367713,Cytoplasm,0.6942937810367713,Nucleus,0.7108053387426538,Nucleus,0.7072049639705477,Nucleus,0.61368567148448,Cytoplasm,0.4887153720054594,Nucleus,0.6481272052562355,Cytoplasm,0.5753434186143923,Nucleus,0.6566275828850465,Nucleus,0.48974085211171836,Cytoplasm,0.3649768842446263,Nucleus,0.3988694947187798
>Pseudopodium_47 ,Cytoplasm,0.45875988642683874,Cytoplasm,0.45875988642683874,Endoplasmic Reticulum,0.3886133029815016,Cytoplasm,0.5346136196635328,Nucleus,0.34963238801425395,Cytoplasm,0.4549946480976078,Cytoplasm,0.4647564562612065,Cytoplasm,0.37423109429437407,Nucleus,0.5134653440532522,Cytoplasm,0.4079344312782694,Cytoplasm,0.3431046669834652,Cytoplasm,0.3647145884150666
>Pseudopodium_51 ,Nucleus,0.6681105269466552,Nucleus,0.6681105269466552,Nucleus,0.44804460093412546,Nucleus,0.4271855989810649,Endoplasmic Reticulum,0.4034104807426089,Nucleus,0.6855119930620382,Nucleus,0.38074895236177125,Nucleus,0.7012102164427382,Nucleus,0.42181298746559953,Nucleus,0.513086914425785,Nucleus,0.44229025076170014,Nucleus,0.4658891386497284
>Pseudopodium_52 ,Extracellular Region,0.4465247620084007,Extracellular Region,0.4465247620084007,Cytoplasm,0.3680145559013919,Nucleus,0.5888148295711437,Nucleus,0.4552662246402288,Nucleus,0.4581695404778216,Cytoplasm,0.32961520818480244,Nucleus,0.4873761675339578,Nucleus,0.6056344618347961,Nucleus,0.46675136218816526,Nucleus,0.3379077594707002,Nucleus,0.3808556270431886
>Pseudopodium_54 ,Nucleus,0.7096670151512344,Nucleus,0.7096670151512344,Nucleus,0.534305715030885,Nucleus,0.45861326387787826,Nucleus,0.5762171693507598,Nucleus,0.6718197312414532,Nucleus,0.5778600190252622,Nucleus,0.5563095766201965,Nucleus,0.617536099406924,Nucleus,0.5999485191289191,Nucleus,0.4824506018422464,Nucleus,0.5216165742711373
>Pseudopodium_56 ,Cytoplasm,0.7183665518474291,Cytoplasm,0.7183665518474291,Cytoplasm,0.6133546576510436,Cytoplasm,0.7604001075360656,Cytoplasm,0.6829989645458688,Cytoplasm,0.7328007532127391,Cytoplasm,0.69407031922095,Cytoplasm,0.8054997737249733,Cytoplasm,0.6781615794093142,Cytoplasm,0.7187062780227691,Cytoplasm,0.5620975737763935,Cytoplasm,0.614300475191852
>Pseudopodium_58 ,Cytoplasm,0.5296566448435874,Cytoplasm,0.5296566448435874,Nucleus,0.44156803857154514,Nucleus,0.5153798524277629,Nucleus,0.37684025221843287,Nucleus,0.4602687417009273,Cytoplasm,0.45602862092045704,Nucleus,0.5609026918243616,Nucleus,0.5531252682129022,Nucleus,0.47121309434842773,Nucleus,0.34563872048679195,Nucleus,0.38749684510733723
>Pseudopodium_59 ,Nucleus,0.40710594073425266,Nucleus,0.40710594073425266,Cytoplasm,0.756716987627337,Cytoplasm,0.7983979309797332,Cytoplasm,0.6862453959955158,Cytoplasm,0.4760937296683072,Cytoplasm,0.7438591648524131,Cytoplasm,0.44292656179456874,Cytoplasm,0.5410874161851376,Cytoplasm,0.5780424536991885,Cytoplasm,0.46920523063626207,Cytoplasm,0.505484304990571
>Pseudopodium_60 ,Cytoplasm,0.5315520586119522,Cytoplasm,0.5315520586119522,Nucleus,0.49324361682573137,Nucleus,0.6716028138337385,Nucleus,0.4380367290726652,Cytoplasm,0.582803944254949,Nucleus,0.455289567084249,Cytoplasm,0.4561784954375169,Cytoplasm,0.6570439356964012,Cytoplasm,0.5064406426988104,Nucleus,0.3780530404928627,Cytoplasm,0.3954806402760782
>Pseudopodium_61 ,Nucleus,0.5687714355045059,Nucleus,0.5687714355045059,Nucleus,0.6332058693476075,Nucleus,0.5987251400490307,Nucleus,0.5041209824862697,Nucleus,0.6694542066052193,Nucleus,0.4899102407704789,Nucleus,0.5286763697839084,Nucleus,0.6408710004862164,Nucleus,0.5666065600264185,Nucleus,0.47389477608112995,Nucleus,0.5047987040628928
>Pseudopodium_63 ,Cytoplasm,0.3615640193122528,Cytoplasm,0.3615640193122528,Cytoplasm,0.5950456239005063,Cytoplasm,0.7834248202788308,Cytoplasm,0.64665173266012,Cytoplasm,0.5164871763193432,Cytoplasm,0.49545750870464866,Cytoplasm,0.5004385391712993,Cytoplasm,0.8160980761972245,Cytoplasm,0.5950266066105272,Cytoplasm,0.42031969656076856,Cytoplasm,0.4785553332440215
>Pseudopodium_66 ,Cytoplasm,0.39314074314397995,Cytoplasm,0.39314074314397995,Cytoplasm,0.5260220576599929,Extracellular Region,0.4207477041574864,Cytoplasm,0.4040227848210334,Extracellular Region,0.5933500068718808,Nucleus,0.5431636438294777,Extracellular Region,0.4849331024814943,Cytoplasm,0.4669736480262019,Cytoplasm,0.3245277215328529,Cytoplasm,0.3278549296056336,Cytoplasm,0.32674586024804003
>Pseudopodium_67 ,Cytoplasm,0.45342108714895984,Cytoplasm,0.45342108714895984,Nucleus,0.5297769288367741,Cytoplasm,0.7383406545355399,Nucleus,0.6482980084081071,Cytoplasm,0.3753898293646788,Nucleus,0.5626589750833363,Cytoplasm,0.5169390295391614,Cytoplasm,0.3849649544182271,Nucleus,0.40792538788200405,Cytoplasm,0.4092839875691271,Cytoplasm,0.39731896558950597
>Pseudopodium_70 ,Nucleus,0.48704840072518674,Nucleus,0.48704840072518674,Cytoplasm,0.8473170974224088,Cytoplasm,0.6035570225466836,Cytoplasm,0.6906176681941851,Cytoplasm,0.5822313840281651,Nucleus,0.4580208652148845,Cytoplasm,0.4441891054928065,Nucleus,0.48038402826325055,Cytoplasm,0.45270975403814145,Cytoplasm,0.4446890179270497,Cytoplasm,0.4473625966307469
>Pseudopodium_71 ,Nucleus,0.5403913039986528,Nucleus,0.5403913039986528,Nucleus,0.7440444960775908,Nucleus,0.7346243814777609,Nucleus,0.7550755960722758,Nucleus,0.6896373567939589,Nucleus,0.6059789146785495,Nucleus,0.6070365456820943,Nucleus,0.5303896915074434,Nucleus,0.6376236209468643,Nucleus,0.5118902971105314,Nucleus,0.5538014050559757
>Pseudopodium_72 ,Nucleus,0.5400968425217401,Nucleus,0.5400968425217401,Nucleus,0.6961181573787397,Cytoplasm,0.4524215534258377,Nucleus,0.6988404650515622,Nucleus,0.6968075635366672,Nucleus,0.6602947464321645,Nucleus,0.655169869960768,Nucleus,0.49350306247141223,Nucleus,0.6409231414905148,Nucleus,0.4443067939046953,Nucleus,0.5098455764333018
>Pseudopodium_76 ,Cytoplasm,0.8647709399941413,Cytoplasm,0.8647709399941413,Cytoplasm,0.8347325160014143,Cytoplasm,0.6833517457450518,Cytoplasm,0.8488997607932621,Cytoplasm,0.8342338292468978,Cytoplasm,0.8226520277411589,Cytoplasm,0.8489652537947964,Cytoplasm,0.8086960141297126,Cytoplasm,0.8326893771411656,Cytoplasm,0.6495252283469497,Cytoplasm,0.7105799446116884
>Pseudopodium_79 ,Endoplasmic Reticulum,0.47223685865387105,Endoplasmic Reticulum,0.47223685865387105,Endoplasmic Reticulum,0.6270878576316885,Cytoplasm,0.40380317186103504,Endoplasmic Reticulum,0.385818462788104,Cytoplasm,0.4032595733949532,Endoplasmic Reticulum,0.5640190043824888,Cytoplasm,0.5153306135123444,Endoplasmic Reticulum,0.40681565841872,Endoplasmic Reticulum,0.4106869950448095,Endoplasmic Reticulum,0.3859540513495248,Endoplasmic Reticulum,0.3941983659146197
>Pseudopodium_81 ,Nucleus,0.4914218331954035,Nucleus,0.4914218331954035,Cytoplasm,0.6670688500349893,Cytoplasm,0.6845502508611089,Nucleus,0.4712768987047744,Nucleus,0.6601710573706497,Cytoplasm,0.4502493572769598,Nucleus,0.5023060023131577,Cytoplasm,0.7295805117481573,Cytoplasm,0.44899464027401237,Cytoplasm,0.4007406947629589,Cytoplasm,0.4168253432666434
>Pseudopodium_83 ,Cytoplasm,0.46970234578955183,Cytoplasm,0.46970234578955183,Cytoplasm,0.8500246901231199,Cytoplasm,0.6780940805549339,Cytoplasm,0.7862694798435237,Cytoplasm,0.6630207147716521,Cytoplasm,0.7081449206051215,Cytoplasm,0.5239846846659786,Nucleus,0.5732927535677679,Cytoplasm,0.6045654043599665,Cytoplasm,0.49350469245143147,Cytoplasm,0.5305249297542765
>Pseudopodium_84 ,Nucleus,0.7223652429897419,Nucleus,0.7223652429897419,Cytoplasm,0.522497460603609,Nucleus,0.6859383858784729,Nucleus,0.5092584117106469,Nucleus,0.754212719909688,Nucleus,0.596906422195981,Nucleus,0.7541367293895578,Mitochondria,0.7656883804552634,Nucleus,0.5636039017639137,Nucleus,0.5135097446354149,Nucleus,0.5302077970115812
>Pseudopodium_85 ,Cytoplasm,0.7899043254712959,Cytoplasm,0.7899043254712959,Cytoplasm,0.5669456567412221,Cytoplasm,0.5232816456417057,Cytoplasm,0.5016781227664949,Cytoplasm,0.8896321599757853,Cytoplasm,0.7565819724442011,Cytoplasm,0.7890825635376094,Cytoplasm,0.635382597094755,Cytoplasm,0.7144714831637692,Cytoplasm,0.5340071906651039,Cytoplasm,0.5941619548313257
>Pseudopodium_89 ,Cytoplasm,0.4936739781274892,Cytoplasm,0.4936739781274892,Cytoplasm,0.47003304839681304,Cytoplasm,0.7742987051436558,Cytoplasm,0.5785147872391201,Cytoplasm,0.6473987501116854,Cytoplasm,0.5317331852926841,Cytoplasm,0.5978029707695894,Nucleus,0.43276370297102035,Cytoplasm,0.5484906492414401,Cytoplasm,0.44633594195908943,Cytoplasm,0.4803875110532063
>Pseudopodium_91 ,Nucleus,0.6783208041434952,Nucleus,0.6783208041434952,Nucleus,0.47879210264542355,Nucleus,0.5082864387972765,Nucleus,0.34456417974956055,Nucleus,0.6814491323771005,Nucleus,0.42776603569807486,Nucleus,0.5708557780134458,Nucleus,0.6473105009204222,Nucleus,0.5343891253517208,Nucleus,0.46874402994593806,Nucleus,0.49062572841453234
>Pseudopodium_92 ,Nucleus,0.40905801232318706,Nucleus,0.40905801232318706,Cytoplasm,0.43346013284785606,Cytoplasm,0.59111770181671,Extracellular Region,0.3353772782994063,Cytoplasm,0.3690332158785945,Cytoplasm,0.5188951542718796,Nucleus,0.435513112568703,Nucleus,0.4673474688371071,Cytoplasm,0.39408656460786495,Cytoplasm,0.3532413024165959,Cytoplasm,0.3668563898136856
>Pseudopodium_93 ,Nucleus,0.49144307176119106,Nucleus,0.49144307176119106,Nucleus,0.4009175391261891,Cytoplasm,0.6532364179661834,Mitochondria,0.8102330131273929,Endoplasmic Reticulum,0.4106031971638287,Mitochondria,0.49999396516271977,Nucleus,0.5529003628812769,Nucleus,0.531554365188864,Nucleus,0.3585982229672622,Nucleus,0.3272780290343579,Nucleus,0.3377180936786593
>Pseudopodium_97 ,Cytoplasm,0.6544879832093784,Cytoplasm,0.6544879832093784,Cytoplasm,0.6288535863648185,Cytoplasm,0.4572335231673638,Cytoplasm,0.5583013716643132,Nucleus,0.5517322375375913,Cytoplasm,0.48898087001183954,Cytoplasm,0.5824864705506426,Cytoplasm,0.44536632728765435,Cytoplasm,0.4735566368085962,Cytoplasm,0.4790126151901878,Cytoplasm,0.4771939557296572
>Pseudopodium_98 ,Cytoplasm,0.8100232371422773,Cytoplasm,0.8100232371422773,Cytoplasm,0.6910233569169073,Cytoplasm,0.7484344763552335,Cytoplasm,0.7347103785925709,Cytoplasm,0.6862902966532342,Cytoplasm,0.8029964539136735,Cytoplasm,0.7422836945545451,Cytoplasm,0.7498910014645551,Cytoplasm,0.7432343650357157,Cytoplasm,0.6119008615113392,Cytoplasm,0.6556786960194647
>Pseudopodium_101 ,Nucleus,0.7230954312188238,Nucleus,0.7230954312188238,Nucleus,0.6069091273357158,Nucleus,0.6811805259234837,Nucleus,0.6119519902169226,Nucleus,0.7927883338798034,Nucleus,0.5415901947834798,Nucleus,0.6496619053154525,Nucleus,0.5955515737088531,Nucleus,0.6383087995809024,Nucleus,0.5468561031393694,Nucleus,0.577340335286547
>Pseudopodium_108 ,Nucleus,0.7377629738110736,Nucleus,0.7377629738110736,Nucleus,0.5712605114963522,Nucleus,0.7509673767176952,Nucleus,0.6971083165953649,Nucleus,0.6529010829549065,Nucleus,0.5587405195050724,Nucleus,0.5948069526079611,Nucleus,0.6560777695831322,Nucleus,0.6319269282492874,Nucleus,0.5595507671672388,Nucleus,0.5836761541945884
>Pseudopodium_109 ,Cytoplasm,0.5502911286690781,Cytoplasm,0.5502911286690781,Cytoplasm,0.5726821181936418,Nucleus,0.4932577978249604,Cytoplasm,0.6305603052058507,Nucleus,0.46694667763377956,Cytoplasm,0.7339076791329681,Cytoplasm,0.6176983383379027,Cytoplasm,0.7513604075300234,Cytoplasm,0.6314652639026777,Cytoplasm,0.39598602984139664,Cytoplasm,0.4744791078618236
>Pseudopodium_111 ,Nucleus,0.5853446984180416,Nucleus,0.5853446984180416,Nucleus,0.674005974156251,Nucleus,0.6494270407866878,Nucleus,0.5830077821979024,Cytoplasm,0.5056383010449809,Cytoplasm,0.5376474420881934,Cytoplasm,0.48922978142265233,Cytoplasm,0.5422071139843456,Cytoplasm,0.4880684417364812,Nucleus,0.4988244823558044,Nucleus,0.4862780013065855
>Pseudopodium_113 ,Nucleus,0.5189203454777748,Nucleus,0.5189203454777748,Nucleus,0.43146978767800676,Nucleus,0.40424535185673116,Nucleus,0.45570474806335026,Nucleus,0.48694468333675006,Nucleus,0.5259223810957696,Nucleus,0.43002492023813704,Nucleus,0.46516163784012365,Nucleus,0.47275167411482616,Nucleus,0.37471116609805744,Nucleus,0.4073913354369803
>Pseudopodium_114 ,Cytoplasm,0.6635981831315626,Cytoplasm,0.6635981831315626,Cytoplasm,0.5747634411582851,Cytoplasm,0.6178463230732045,Cytoplasm,0.6194147735728326,Cytoplasm,0.795592661248534,Cytoplasm,0.7348626004737987,Cytoplasm,0.718965184220567,Cytoplasm,0.6090535837123545,Cytoplasm,0.6955777606456174,Cytoplasm,0.503961226098923,Cytoplasm,0.5678334042811545
>Pseudopodium_115 ,Cytoplasm,0.7324093235485202,Cytoplasm,0.7324093235485202,Cytoplasm,0.7231776468869263,Cytoplasm,0.75673095420473,Cytoplasm,0.6541978831120356,Cytoplasm,0.7652708807196354,Cytoplasm,0.5491213224730741,Cytoplasm,0.732289383852032,Cytoplasm,0.7568612525947904,Cytoplasm,0.6915481445503134,Cytoplasm,0.5889454496377393,Cytoplasm,0.6231463479419307
