seq_name,PseEIIP_LightGBM_label,PseEIIP_LightGBM_score,TNC_LightGBM_label,TNC_LightGBM_score,DNC_LightGBM_label,DNC_LightGBM_score,CKSNAP_LightGBM_label,CKSNAP_LightGBM_score,PCPseDNC_LightGBM_label,PCPseDNC_LightGBM_score,PCPseTNC_LightGBM_label,PCPseTNC_LightGBM_score,SCPseDNC_LightGBM_label,SCPseDNC_LightGBM_score,SCPseTNC_LightGBM_label,SCPseTNC_LightGBM_score,DACC_LightGBM_label,DACC_LightGBM_score,Sequence-based_single-layer_label,Sequence-based_single-layer_LightGBM_score,Physicochemical property_single-layer_label,Physicochemical property_single-layer_LightGBM_score,two-layer_model_label,two-layer_model_score
>ID|24270|gene_id|7332|transcript_id|NR_046082 UBE2L3 Homo sapiens mRNA ,Cytoplasm,0.6860072891857362,Cytoplasm,0.6860072891857362,Cytoplasm,0.4409528335694297,Cytoplasm,0.7867169344207613,Endoplasmic Reticulum,0.4958162042857345,Cytoplasm,0.6429101118921354,Cytoplasm,0.5346162967532044,Cytoplasm,0.5810593953421348,Cytoplasm,0.8596302994542588,Cytoplasm,0.5953959858383928,Cytoplasm,0.5199368692723326,Cytoplasm,0.545089908127686
>ID|2735|gene_id|11666|transcript_id|NM_007435 Abcd1 Mus musculus mRNA ,Cytoplasm,0.8053337252976585,Cytoplasm,0.8053337252976585,Cytoplasm,0.8111638111896619,Cytoplasm,0.8697511569244639,Cytoplasm,0.7803750864945304,Cytoplasm,0.7589789505837934,Cytoplasm,0.7901845463818797,Cytoplasm,0.8361628275345541,Cytoplasm,0.7436840102214228,Cytoplasm,0.7818770842432361,Cytoplasm,0.6583164837418886,Cytoplasm,0.699503350575671
>ID|22032|gene_id|66049|transcript_id|NM_133185 Rogdi Mus musculus mRNA ,Cytoplasm,0.8872518144895412,Cytoplasm,0.8872518144895412,Cytoplasm,0.820563008372942,Cytoplasm,0.7834120693754902,Cytoplasm,0.8389167563731921,Cytoplasm,0.7833402391343497,Cytoplasm,0.8520838386088354,Cytoplasm,0.7830202082085977,Cytoplasm,0.7539628283095088,Cytoplasm,0.8022647741268967,Cytoplasm,0.675695741345503,Cytoplasm,0.7178854189393009
>ID|14071|gene_id|391059|transcript_id|NM_001013660 FRRS1 Homo sapiens mRNA ,Nucleus,0.8039675228903554,Nucleus,0.8039675228903554,Nucleus,0.5185488254274327,Nucleus,0.6845507268322214,Nucleus,0.6947548704372948,Nucleus,0.696848377517404,Nucleus,0.4385265752253316,Nucleus,0.7114015590669799,Nucleus,0.7761646901591895,Nucleus,0.66353921448124,Nucleus,0.562206919608073,Nucleus,0.595984351232462
>ID|19553|gene_id|56149|transcript_id|NM_019518 Grasp Mus musculus mRNA ,Cytoplasm,0.8231721131359664,Cytoplasm,0.8231721131359664,Cytoplasm,0.8655515999173639,Cytoplasm,0.8827014896135779,Cytoplasm,0.881292333942558,Cytoplasm,0.8276543461068502,Cytoplasm,0.895548671624517,Cytoplasm,0.721310220624609,Cytoplasm,0.881340154178681,Cytoplasm,0.841429145295443,Cytoplasm,0.6789194631605749,Cytoplasm,0.7330893572055309
>ID|4263|gene_id|146050|transcript_id|NM_152455 ZSCAN29 Homo sapiens mRNA ,Nucleus,0.6115162180348298,Nucleus,0.6115162180348298,Nucleus,0.48116110834144726,Nucleus,0.5407127801109831,Nucleus,0.5467681570820714,Nucleus,0.6744667227692862,Nucleus,0.5308374936459157,Nucleus,0.7510939720572396,Nucleus,0.5247911232324273,Nucleus,0.6055914937573881,Nucleus,0.448981264904418,Nucleus,0.5011846745220746
>ID|12502|gene_id|339201|transcript_id|NR_049729 ASB16-AS1 Homo sapiens mRNA ,Cytoplasm,0.6639890690100151,Cytoplasm,0.6639890690100151,Endoplasmic Reticulum,0.4867817907000637,Cytoplasm,0.69479750963802,Cytoplasm,0.5425496636555475,Cytoplasm,0.5772265262830422,Cytoplasm,0.6827674549526034,Cytoplasm,0.6866371370738757,Cytoplasm,0.8625811388528775,Cytoplasm,0.6703523841635892,Cytoplasm,0.4880880730309958,Cytoplasm,0.548842843408527
>ID|7919|gene_id|230126|transcript_id|NM_001033306 Shb Mus musculus mRNA ,Cytoplasm,0.8817929261113174,Cytoplasm,0.8817929261113174,Cytoplasm,0.850646918854993,Cytoplasm,0.8244529556856424,Cytoplasm,0.8650707889257235,Cytoplasm,0.8646118250142082,Cytoplasm,0.8133955013981766,Cytoplasm,0.8770996864351965,Cytoplasm,0.796209331330722,Cytoplasm,0.8432774266208053,Cytoplasm,0.6877371453526541,Cytoplasm,0.7395839057753711
>ID|38724|gene_id|81607|transcript_id|XM_011510021 NECTIN4 Homo sapiens mRNA ,Cytoplasm,0.7842870013616187,Cytoplasm,0.7842870013616187,Cytoplasm,0.5682629033362765,Cytoplasm,0.6668815777919824,Cytoplasm,0.4735388212465171,Cytoplasm,0.6972155353301966,Cytoplasm,0.649669316944791,Cytoplasm,0.617641497178122,Cytoplasm,0.8644540553589446,Cytoplasm,0.6605038452117142,Cytoplasm,0.5607436967702992,Cytoplasm,0.5939970795841042
>ID|9500|gene_id|259026|transcript_id|NM_147024 Olfr378 Mus musculus mRNA ,Extracellular Region,0.7618849528860411,Extracellular Region,0.7618849528860411,Extracellular Region,0.739815446156878,Extracellular Region,0.45715162796033115,Extracellular Region,0.4624789180641787,Extracellular Region,0.6892406092355943,Extracellular Region,0.6461109001148856,Extracellular Region,0.6660341548841869,Cytoplasm,0.31804001799018045,Extracellular Region,0.5541156348042597,Extracellular Region,0.5441473959778582,Extracellular Region,0.5474701422533254
>ID|24984|gene_id|76429|transcript_id|NM_029609 Lhpp Mus musculus mRNA ,Cytoplasm,0.7464169193738949,Cytoplasm,0.7464169193738949,Cytoplasm,0.6562684309425525,Cytoplasm,0.7434526487939244,Cytoplasm,0.6913880802830059,Cytoplasm,0.7292603175152821,Cytoplasm,0.6546090884899224,Cytoplasm,0.7488174297619385,Cytoplasm,0.6934178099612107,Cytoplasm,0.703498545202272,Cytoplasm,0.5785109836968533,Cytoplasm,0.6201735041986595
>ID|10832|gene_id|29028|transcript_id|NM_014109 ATAD2 Homo sapiens mRNA ,Nucleus,0.8578971947638091,Nucleus,0.8578971947638091,Nucleus,0.6879165070396565,Nucleus,0.7186140458255248,Nucleus,0.6296847790812875,Nucleus,0.8374706874594781,Nucleus,0.8242280363507174,Nucleus,0.8222803209353037,Nucleus,0.8200652150857488,Nucleus,0.7867458077825071,Nucleus,0.6244649884785599,Nucleus,0.678558594913209
>ID|8122|gene_id|231672|transcript_id|NM_172721 Fbxw8 Mus musculus mRNA ,Cytoplasm,0.8291212200561544,Cytoplasm,0.8291212200561544,Cytoplasm,0.8303775461695807,Cytoplasm,0.8733781879273481,Cytoplasm,0.8260448722675003,Cytoplasm,0.7486883516343592,Cytoplasm,0.864665552757794,Cytoplasm,0.8065834111081381,Cytoplasm,0.7123041632540965,Cytoplasm,0.7916572702043776,Cytoplasm,0.6723996348418475,Cytoplasm,0.712152179962691
>ID|7626|gene_id|227721|transcript_id|NM_145521 Plpp7 Mus musculus mRNA ,Cytoplasm,0.8308437250958859,Cytoplasm,0.8308437250958859,Cytoplasm,0.7657345653327513,Cytoplasm,0.8157360342656277,Cytoplasm,0.6924378097542078,Cytoplasm,0.8334026393773021,Cytoplasm,0.771199518788857,Cytoplasm,0.831579702127466,Cytoplasm,0.6984899348747504,Cytoplasm,0.7654219209845167,Cytoplasm,0.6486316099580302,Cytoplasm,0.6875617136335257
>ID|3004|gene_id|12039|transcript_id|NM_007533 Bckdha Mus musculus mRNA ,Cytoplasm,0.5526869871923236,Cytoplasm,0.5526869871923236,Cytoplasm,0.7754868148539672,Cytoplasm,0.7565173180588894,Cytoplasm,0.7030629055722334,Cytoplasm,0.5204161010034519,Cytoplasm,0.8406448736919245,Cytoplasm,0.5198998546930619,Cytoplasm,0.6489235399515443,Cytoplasm,0.6465894549824431,Cytoplasm,0.5274756214595008,Cytoplasm,0.5671802326338149
>ID|2639|gene_id|115350|transcript_id|NM_052938 FCRL1 Homo sapiens mRNA ,Cytoplasm,0.5011085230043716,Cytoplasm,0.5011085230043716,Cytoplasm,0.45059568728634225,Cytoplasm,0.6454550894727201,Cytoplasm,0.4573857745066648,Cytoplasm,0.6145599208430096,Cytoplasm,0.4331077675725345,Cytoplasm,0.38563449248787335,Cytoplasm,0.6764051960236691,Cytoplasm,0.5134186302867503,Cytoplasm,0.41965356455356106,Cytoplasm,0.4509085864646241
>ID|24102|gene_id|72654|transcript_id|NM_028312 Ccdc12 Mus musculus mRNA ,Cytoplasm,0.7725005586485254,Cytoplasm,0.7725005586485254,Nucleus,0.5717099494273439,Cytoplasm,0.543927244643828,Cytoplasm,0.4568692937280911,Cytoplasm,0.830895571216575,Cytoplasm,0.38674325483167876,Cytoplasm,0.8028135426969161,Cytoplasm,0.7992594832217262,Cytoplasm,0.6553162291389975,Cytoplasm,0.47901651985531196,Cytoplasm,0.5377830896165404
>ID|22214|gene_id|66447|transcript_id|NM_025569 Mgst3 Mus musculus mRNA ,Cytoplasm,0.737631397360514,Cytoplasm,0.737631397360514,Nucleus,0.3905935432595492,Extracellular Region,0.4815320874209154,Cytoplasm,0.39560740404699646,Cytoplasm,0.7160337339691021,Nucleus,0.6143320363081849,Cytoplasm,0.6546003869665616,Nucleus,0.5633903256626803,Cytoplasm,0.4699238217738063,Cytoplasm,0.4116718445088018,Cytoplasm,0.4310891702638033
>ID|12016|gene_id|326623|transcript_id|NM_177371 Tnfsf15 Mus musculus mRNA ,Cytoplasm,0.6909132260764401,Cytoplasm,0.6909132260764401,Cytoplasm,0.6578678340847642,Cytoplasm,0.6855897805163915,Cytoplasm,0.6311038941485123,Cytoplasm,0.7094171198938931,Cytoplasm,0.6624424478230072,Cytoplasm,0.7296991835566052,Cytoplasm,0.7389694035812376,Cytoplasm,0.6943264098006511,Cytoplasm,0.5450568133508072,Cytoplasm,0.5948133455007553
>ID|51364|gene_id|57408|transcript_id|NM_020678 LRTM1 Homo sapiens mRNA ,Cytoplasm,0.4893902130395354,Cytoplasm,0.4893902130395354,Cytoplasm,0.5444055564719825,Cytoplasm,0.6841129324830816,Endoplasmic Reticulum,0.48823180697503926,Endoplasmic Reticulum,0.4582295705904523,Cytoplasm,0.6310871261432955,Cytoplasm,0.6988341349525191,Cytoplasm,0.8192996828522365,Cytoplasm,0.5909309602146534,Cytoplasm,0.441459783006827,Cytoplasm,0.4912835087427691
>ID|4344|gene_id|147687|transcript_id|NM_001297734 ZNF417 Homo sapiens mRNA ,Cytoplasm,0.5472523207038285,Cytoplasm,0.5472523207038285,Nucleus,0.5003094944823328,Cytoplasm,0.603790397022797,Nucleus,0.49558183540090794,Cytoplasm,0.4821389174822818,Nucleus,0.5744478414112951,Cytoplasm,0.5806370931972147,Nucleus,0.41251463556044204,Nucleus,0.45397532849182154,Cytoplasm,0.41998266863008277,Cytoplasm,0.4255113169337486
>ID|4037|gene_id|14061|transcript_id|NM_010168 F2 Mus musculus mRNA ,Cytoplasm,0.5880646884497298,Cytoplasm,0.5880646884497298,Cytoplasm,0.5952280773416253,Cytoplasm,0.805115985547301,Cytoplasm,0.6348036349193347,Cytoplasm,0.596764749321711,Nucleus,0.45326814338773114,Cytoplasm,0.5632220654524892,Cytoplasm,0.456257798336357,Cytoplasm,0.5357894305380282,Cytoplasm,0.5152946879576772,Cytoplasm,0.5221262688177942
>ID|18396|gene_id|54841|transcript_id|NM_017693 BIVM Homo sapiens mRNA ,Cytoplasm,0.5917854359166439,Cytoplasm,0.5917854359166439,Cytoplasm,0.5609770971764065,Cytoplasm,0.5812866615636229,Cytoplasm,0.5529449734071187,Cytoplasm,0.6124225342682741,Cytoplasm,0.49190957045058653,Cytoplasm,0.5694911901885261,Cytoplasm,0.4721078942207303,Cytoplasm,0.5397752325070471,Cytoplasm,0.4651669261146634,Cytoplasm,0.49003636157879127
>ID|18735|gene_id|55149|transcript_id|NM_018109 MTPAP Homo sapiens mRNA ,Nucleus,0.6011915319735258,Nucleus,0.6011915319735258,Cytoplasm,0.4896058281671505,Nucleus,0.5118438464233278,Cytoplasm,0.4352725035214976,Nucleus,0.5918849107863087,Nucleus,0.4727725554114649,Nucleus,0.3769396872009873,Nucleus,0.5416015887697496,Nucleus,0.4810274399572876,Nucleus,0.4162265984535904,Nucleus,0.4378268789548228
>ID|8900|gene_id|239037|transcript_id|NM_146245 Lrit1 Mus musculus mRNA ,Cytoplasm,0.500493421635272,Cytoplasm,0.500493421635272,Cytoplasm,0.4288729709436124,Cytoplasm,0.6001429911558702,Cytoplasm,0.56257310893863,Cytoplasm,0.4813611635757381,Cytoplasm,0.6034057218947632,Cytoplasm,0.48685667087406065,Cytoplasm,0.6132017566356154,Cytoplasm,0.5494796843837614,Cytoplasm,0.4060005610740053,Cytoplasm,0.4538269355105906
>ID|51941|gene_id|9531|transcript_id|NM_004281 BAG3 Homo sapiens mRNA ,Cytoplasm,0.7878173598606462,Cytoplasm,0.7878173598606462,Cytoplasm,0.6543990171366412,Nucleus,0.49294212541286514,Cytoplasm,0.5599490160658367,Cytoplasm,0.8151271056421822,Cytoplasm,0.6583364085221806,Cytoplasm,0.8559414641943629,Nucleus,0.576222089051577,Cytoplasm,0.6455958194663456,Cytoplasm,0.5319442980801288,Cytoplasm,0.569828138542201
>ID|26181|gene_id|81609|transcript_id|NM_030918 SNX27 Homo sapiens mRNA ,Cytoplasm,0.5492544283979355,Cytoplasm,0.5492544283979355,Cytoplasm,0.6270508215235424,Cytoplasm,0.6421407911863435,Cytoplasm,0.6253966426602475,Cytoplasm,0.6356899541177135,Cytoplasm,0.6252500179247471,Cytoplasm,0.6598663039777067,Cytoplasm,0.549193212292285,Cytoplasm,0.6190792261945399,Cytoplasm,0.4735400939011514,Cytoplasm,0.5220531379989476
>ID|24165|gene_id|7286|transcript_id|NM_001301317 TUFT1 Homo sapiens mRNA ,Cytoplasm,0.4568078783709724,Cytoplasm,0.4568078783709724,Nucleus,0.5425192392002638,Cytoplasm,0.544324073764055,Nucleus,0.6793206529345378,Nucleus,0.6656422651012424,Cytoplasm,0.6915231969088232,Cytoplasm,0.44544550490690427,Cytoplasm,0.6234346523788392,Cytoplasm,0.4652570767701956,Cytoplasm,0.3653540225192578,Cytoplasm,0.39865504060290374
>ID|7171|gene_id|220134|transcript_id|NM_001039535 SKA1 Homo sapiens mRNA ,Cytoplasm,0.6370146555651243,Cytoplasm,0.6370146555651243,Cytoplasm,0.5569411875546129,Cytoplasm,0.6278870038922673,Cytoplasm,0.5174576407223574,Cytoplasm,0.6756221366640257,Cytoplasm,0.5336782154994982,Cytoplasm,0.5874609108903507,Cytoplasm,0.6330828926045792,Cytoplasm,0.5894603592761622,Cytoplasm,0.4917715005154257,Cytoplasm,0.5243344534356712
>ID|26117|gene_id|81031|transcript_id|NM_030777 SLC2A10 Homo sapiens mRNA ,Cytoplasm,0.4700283644540719,Cytoplasm,0.4700283644540719,Endoplasmic Reticulum,0.6890652297219247,Endoplasmic Reticulum,0.6597927384322866,Endoplasmic Reticulum,0.7166086432271536,Cytoplasm,0.5842088618227848,Endoplasmic Reticulum,0.5554654391018838,Endoplasmic Reticulum,0.6587184639970319,Cytoplasm,0.4209232102518598,Endoplasmic Reticulum,0.48804808543490363,Endoplasmic Reticulum,0.425218609585694,Endoplasmic Reticulum,0.44616176820209724
>ID|8773|gene_id|23657|transcript_id|NM_014331 SLC7A11 Homo sapiens mRNA ,Cytoplasm,0.44930074625974514,Cytoplasm,0.44930074625974514,Endoplasmic Reticulum,0.3815326950907269,Cytoplasm,0.4833205331611885,Nucleus,0.35034320447042333,Cytoplasm,0.6135632698245161,Cytoplasm,0.4614761798300605,Cytoplasm,0.5506610127566366,Nucleus,0.4288667064603186,Cytoplasm,0.47249861428855355,Cytoplasm,0.34458658281205495,Cytoplasm,0.3872239266375545
>ID|18705|gene_id|55128|transcript_id|NM_018073 TRIM68 Homo sapiens mRNA ,Cytoplasm,0.5389341100926216,Cytoplasm,0.5389341100926216,Cytoplasm,0.5940228800334589,Cytoplasm,0.6309529819249176,Cytoplasm,0.6607259264234767,Cytoplasm,0.6173865325972705,Cytoplasm,0.520843673773506,Cytoplasm,0.6104623542479544,Nucleus,0.4334310671925895,Cytoplasm,0.5606268752203911,Cytoplasm,0.46056881642872394,Cytoplasm,0.493921502692613
>ID|4968|gene_id|166378|transcript_id|NM_145207 SPATA5 Homo sapiens mRNA ,Cytoplasm,0.6157361107989622,Cytoplasm,0.6157361107989622,Cytoplasm,0.5892758679594609,Cytoplasm,0.4810739307139852,Endoplasmic Reticulum,0.47352671653963196,Cytoplasm,0.6924117980598601,Cytoplasm,0.6056068672615155,Cytoplasm,0.712274651511184,Nucleus,0.5366005691431168,Cytoplasm,0.5354175512340804,Cytoplasm,0.4603644040542741,Cytoplasm,0.48538211978087614
