seq_name,PseEIIP_LightGBM_label,PseEIIP_LightGBM_score,TNC_LightGBM_label,TNC_LightGBM_score,DNC_LightGBM_label,DNC_LightGBM_score,CKSNAP_LightGBM_label,CKSNAP_LightGBM_score,PCPseDNC_LightGBM_label,PCPseDNC_LightGBM_score,PCPseTNC_LightGBM_label,PCPseTNC_LightGBM_score,SCPseDNC_LightGBM_label,SCPseDNC_LightGBM_score,SCPseTNC_LightGBM_label,SCPseTNC_LightGBM_score,DACC_LightGBM_label,DACC_LightGBM_score,Sequence-based_single-layer_label,Sequence-based_single-layer_LightGBM_score,Physicochemical property_single-layer_label,Physicochemical property_single-layer_LightGBM_score,two-layer_model_label,two-layer_model_score
>ID|5593|gene_id|1854|transcript_id|NM_001025248 DUT Homo sapiens mRNA ,Cytoplasm,0.6281666928974131,Cytoplasm,0.6281666928974131,Cytoplasm,0.4994570137564064,Cytoplasm,0.3907998668425693,Cytoplasm,0.4339719494426774,Cytoplasm,0.5795037880272205,Cytoplasm,0.6298627292511607,Cytoplasm,0.6075535249898362,Nucleus,0.45999762268034994,Cytoplasm,0.5322997958991216,Cytoplasm,0.4293180532787604,Cytoplasm,0.4636453008188808
>ID|4992|gene_id|167227|transcript_id|NM_152624 DCP2 Homo sapiens mRNA ,Nucleus,0.7964460211500317,Nucleus,0.7964460211500317,Nucleus,0.6332857745442998,Nucleus,0.7443318700360699,Nucleus,0.775619054794852,Nucleus,0.8001781609112716,Nucleus,0.7586418635787161,Nucleus,0.8482056144777433,Nucleus,0.7071851863635237,Nucleus,0.7779659760252213,Nucleus,0.5941019373760866,Nucleus,0.6553899502591315
>ID|37334|gene_id|283450|transcript_id|NM_001109662 HECTD4 Homo sapiens mRNA ,Cytoplasm,0.5156497092820943,Cytoplasm,0.5156497092820943,Cytoplasm,0.599337961054951,Cytoplasm,0.5030606860918471,Cytoplasm,0.5704908449171807,Cytoplasm,0.44821461992394257,Nucleus,0.4732969624316782,Cytoplasm,0.5570062304791186,Nucleus,0.48487368409921405,Cytoplasm,0.4803087867248349,Cytoplasm,0.4267396131421973,Cytoplasm,0.44459600433640983
>ID|24272|gene_id|7336|transcript_id|NM_003350 UBE2V2 Homo sapiens mRNA ,Nucleus,0.620631490416495,Nucleus,0.620631490416495,Cytoplasm,0.5260000349186907,Cytoplasm,0.6752280397529313,Cytoplasm,0.574877550236497,Nucleus,0.6828825025533443,Nucleus,0.6278625165983951,Cytoplasm,0.49179154030935723,Nucleus,0.7123914694273331,Nucleus,0.5711506273350222,Nucleus,0.38069561195226065,Nucleus,0.44418061707984785
>ID|26809|gene_id|84280|transcript_id|NM_001297742 BTBD10 Homo sapiens mRNA ,Nucleus,0.8158588696413702,Nucleus,0.8158588696413702,Nucleus,0.8028672420720351,Nucleus,0.742677040894752,Nucleus,0.7994363925578749,Nucleus,0.7627423619559578,Nucleus,0.7316500326080544,Nucleus,0.8083151556195758,Nucleus,0.6023179480193196,Nucleus,0.7408923781521566,Nucleus,0.6354524044499055,Nucleus,0.6705990623506558
>ID|26935|gene_id|8446|transcript_id|NM_003584 DUSP11 Homo sapiens mRNA ,Cytoplasm,0.7445426927316094,Cytoplasm,0.7445426927316094,Cytoplasm,0.5405489983297675,Cytoplasm,0.721455033880636,Cytoplasm,0.6329504097238166,Cytoplasm,0.5265264222963164,Cytoplasm,0.6089171504958872,Cytoplasm,0.5891278828580502,Cytoplasm,0.580070646837722,Cytoplasm,0.5875185024423585,Cytoplasm,0.5502178835347245,Cytoplasm,0.5626514231706025
>ID|37181|gene_id|201294|transcript_id|NM_199242 UNC13D Homo sapiens mRNA ,Cytoplasm,0.8549401926599953,Cytoplasm,0.8549401926599953,Cytoplasm,0.7805364901958032,Cytoplasm,0.8557385641271702,Cytoplasm,0.8608763495259886,Cytoplasm,0.7849048020854403,Cytoplasm,0.8473131526929714,Cytoplasm,0.8908049625291659,Cytoplasm,0.8559132841016484,Cytoplasm,0.8479625101870429,Cytoplasm,0.6692310879285929,Cytoplasm,0.7288082286814096
>ID|36006|gene_id|79598|transcript_id|NM_024548 CEP97 Homo sapiens mRNA ,Cytoplasm,0.7822177884511351,Cytoplasm,0.7822177884511351,Cytoplasm,0.8473147988682366,Cytoplasm,0.7907231577580637,Cytoplasm,0.850633241740016,Cytoplasm,0.7329595038334921,Cytoplasm,0.7048749532529207,Cytoplasm,0.6930051305417131,Cytoplasm,0.6181925999525821,Cytoplasm,0.719933085864145,Cytoplasm,0.6404947067057141,Cytoplasm,0.666974166425191
>ID|22636|gene_id|6733|transcript_id|NM_182691 SRPK2 Homo sapiens mRNA ,Cytoplasm,0.5478731349768432,Cytoplasm,0.5478731349768432,Nucleus,0.4906376624908791,Cytoplasm,0.5111823127529544,Cytoplasm,0.4723218115995294,Cytoplasm,0.5015920529225396,Cytoplasm,0.4838436224555232,Cytoplasm,0.6659134766853122,Cytoplasm,0.4719651030237381,Cytoplasm,0.5191272133373285,Cytoplasm,0.40901108261908964,Cytoplasm,0.44571645952516925
>ID|28208|gene_id|8924|transcript_id|NM_004667 HERC2 Homo sapiens mRNA ,Nucleus,0.5703586106827464,Nucleus,0.5703586106827464,Cytoplasm,0.4655018011990835,Nucleus,0.5028546874532778,Nucleus,0.4739442504716999,Nucleus,0.6726359856988824,Nucleus,0.4760402881854187,Nucleus,0.5490553678696151,Nucleus,0.6153132083370425,Nucleus,0.5573978201125318,Nucleus,0.4035874885950822,Nucleus,0.45485759910089874
>ID|29566|gene_id|9868|transcript_id|NM_014820 TOMM70 Homo sapiens mRNA ,Nucleus,0.46133113011682897,Nucleus,0.46133113011682897,Cytoplasm,0.6994914321720498,Nucleus,0.6179902077392906,Cytoplasm,0.5904448308959717,Nucleus,0.47658469525604846,Cytoplasm,0.6533189799738732,Nucleus,0.559752989034603,Nucleus,0.5693893071398762,Cytoplasm,0.46155646580414567,Cytoplasm,0.3728975764536445,Cytoplasm,0.4024505395704782
>ID|27003|gene_id|8467|transcript_id|NM_003601 SMARCA5 Homo sapiens mRNA ,Nucleus,0.5069781216900802,Nucleus,0.5069781216900802,Nucleus,0.5198108249114247,Nucleus,0.5401540881098036,Cytoplasm,0.546151253516132,Nucleus,0.528698965376418,Nucleus,0.5569980730197156,Nucleus,0.5217264780360713,Nucleus,0.6232440914891622,Nucleus,0.5285912878790253,Nucleus,0.41478423128027775,Nucleus,0.4527199168131936
>ID|26879|gene_id|84319|transcript_id|NM_032359 CMSS1 Homo sapiens mRNA ,Nucleus,0.9236773727575797,Nucleus,0.9236773727575797,Nucleus,0.7590823457490374,Nucleus,0.8840367019793893,Nucleus,0.866372592421496,Nucleus,0.8691717159463198,Nucleus,0.8710761435445128,Nucleus,0.8862226059568216,Nucleus,0.8960648495669147,Nucleus,0.877781581487213,Nucleus,0.6980947586487172,Nucleus,0.7579903662615491
>ID|24270|gene_id|7332|transcript_id|NR_046082 UBE2L3 Homo sapiens mRNA ,Cytoplasm,0.6860072891857362,Cytoplasm,0.6860072891857362,Cytoplasm,0.4409528335694297,Cytoplasm,0.7867169344207613,Endoplasmic Reticulum,0.4958162042857345,Cytoplasm,0.6429101118921354,Cytoplasm,0.5346162967532044,Cytoplasm,0.5810593953421348,Cytoplasm,0.8596302994542588,Cytoplasm,0.5953959858383928,Cytoplasm,0.5199368692723326,Cytoplasm,0.545089908127686
>ID|16903|gene_id|51023|transcript_id|NM_016067 MRPS18C Homo sapiens mRNA ,Cytoplasm,0.3522441828876784,Cytoplasm,0.3522441828876784,Cytoplasm,0.6128185778191756,Nucleus,0.6775374469719532,Cytoplasm,0.6404759412534415,Mitochondria,0.3377211158685363,Nucleus,0.49004693663998544,Cytoplasm,0.4818838342670732,Nucleus,0.5043709703287721,Cytoplasm,0.44358795051723227,Cytoplasm,0.2929414115332977,Cytoplasm,0.3431569245279426
>ID|1519|gene_id|10572|transcript_id|NM_006427 SIVA1 Homo sapiens mRNA ,Cytoplasm,0.8215100840139694,Cytoplasm,0.8215100840139694,Cytoplasm,0.6591244494035701,Cytoplasm,0.7607102445027077,Endoplasmic Reticulum,0.4313849045655467,Cytoplasm,0.86526074732472,Cytoplasm,0.8079423511293727,Cytoplasm,0.8917851048470173,Cytoplasm,0.5788942038724265,Cytoplasm,0.6949460597488246,Cytoplasm,0.6125709723868433,Cytoplasm,0.6400293348408371
>ID|5222|gene_id|1725|transcript_id|NM_001930 DHPS Homo sapiens mRNA ,Cytoplasm,0.5973545359838492,Cytoplasm,0.5973545359838492,Cytoplasm,0.46661818791980014,Cytoplasm,0.6512198770995953,Cytoplasm,0.6078840490483404,Cytoplasm,0.5331742250464234,Cytoplasm,0.6058647725156222,Cytoplasm,0.6117468760729565,Cytoplasm,0.4716478929519015,Cytoplasm,0.5660635631270489,Cytoplasm,0.4625094273974188,Cytoplasm,0.4970274726406288
>ID|34269|gene_id|11076|transcript_id|NM_007030 TPPP Homo sapiens mRNA ,Cytoplasm,0.757983736954969,Cytoplasm,0.757983736954969,Cytoplasm,0.7014074949791019,Cytoplasm,0.7890378101017855,Cytoplasm,0.763614193858933,Cytoplasm,0.7873674028038968,Cytoplasm,0.6764411891794988,Cytoplasm,0.7527784134143145,Cytoplasm,0.7694295709974615,Cytoplasm,0.749926154050821,Cytoplasm,0.6012825557981651,Cytoplasm,0.6508304218823837
>ID|37030|gene_id|152831|transcript_id|NM_175737 KLB Homo sapiens mRNA ,Cytoplasm,0.739480369306774,Cytoplasm,0.739480369306774,Cytoplasm,0.7705486787312548,Cytoplasm,0.7466730971009318,Cytoplasm,0.7077676466341626,Cytoplasm,0.6856489788444985,Cytoplasm,0.7140768187183842,Cytoplasm,0.7159220429440482,Cytoplasm,0.480424529747952,Cytoplasm,0.660768003377809,Cytoplasm,0.5992365028891469,Cytoplasm,0.6197470030520343
>ID|8560|gene_id|23469|transcript_id|NM_001290259 PHF3 Homo sapiens mRNA ,Cytoplasm,0.4987818393797844,Cytoplasm,0.4987818393797844,Nucleus,0.4723186963368249,Cytoplasm,0.5556845883441113,Nucleus,0.5799308420876119,Cytoplasm,0.48478960020206985,Cytoplasm,0.47482780711669703,Nucleus,0.6134476829918609,Nucleus,0.6338959379901109,Nucleus,0.5528620453854418,Cytoplasm,0.4017105872735637,Nucleus,0.4284323182835064
>ID|20086|gene_id|57194|transcript_id|NM_024490 ATP10A Homo sapiens mRNA ,Cytoplasm,0.5848659912530869,Cytoplasm,0.5848659912530869,Cytoplasm,0.63546627264354,Cytoplasm,0.5032505331921596,Cytoplasm,0.6175952559505735,Cytoplasm,0.5601850986394328,Cytoplasm,0.538770121974733,Cytoplasm,0.5169502475882591,Cytoplasm,0.5454027008261674,Cytoplasm,0.5557806849958331,Cytoplasm,0.46168975766837467,Cytoplasm,0.4930534001108608
>ID|31359|gene_id|2118|transcript_id|NM_001079675 ETV4 Homo sapiens mRNA ,Cytoplasm,0.8922984299187527,Cytoplasm,0.8922984299187527,Cytoplasm,0.882597830313901,Cytoplasm,0.8280565589108966,Cytoplasm,0.8720238230255576,Cytoplasm,0.8508926131503095,Cytoplasm,0.8713514591279613,Cytoplasm,0.8682670268151575,Cytoplasm,0.847185461615774,Cytoplasm,0.861944076746952,Cytoplasm,0.6990502498124606,Cytoplasm,0.7533481921239576
>ID|36826|gene_id|126282|transcript_id|NM_001167942 TNFAIP8L1 Homo sapiens mRNA ,Cytoplasm,0.7364808191628085,Cytoplasm,0.7364808191628085,Cytoplasm,0.8180709340849524,Cytoplasm,0.8259515360914564,Cytoplasm,0.8371362967304894,Cytoplasm,0.7132689230691341,Cytoplasm,0.7779692345722332,Cytoplasm,0.7155124415730214,Cytoplasm,0.8295532052747496,Cytoplasm,0.7746880202439256,Cytoplasm,0.6233968217004051,Cytoplasm,0.6738272212149119
>ID|36379|gene_id|84189|transcript_id|NM_032229 SLITRK6 Homo sapiens mRNA ,Cytoplasm,0.7754543401677647,Cytoplasm,0.7754543401677647,Cytoplasm,0.796071233643889,Cytoplasm,0.7522658257069353,Cytoplasm,0.7524194999386996,Cytoplasm,0.7905818294445767,Cytoplasm,0.7627831226570078,Cytoplasm,0.7525261061019463,Cytoplasm,0.7053286500233009,Cytoplasm,0.7527278416331062,Cytoplasm,0.6198491479372708,Cytoplasm,0.6641420458358825
>ID|20603|gene_id|58517|transcript_id|NM_021239 RBM25 Homo sapiens mRNA ,Nucleus,0.5719279999141432,Nucleus,0.5719279999141432,Cytoplasm,0.5343179309039704,Nucleus,0.698684869272332,Cytoplasm,0.42847642383181084,Cytoplasm,0.47889931928738216,Cytoplasm,0.7400347282587802,Cytoplasm,0.5764792519450187,Nucleus,0.5056592586140569,Cytoplasm,0.5207629572578005,Nucleus,0.4513574980457825,Nucleus,0.429129977781009
>ID|35189|gene_id|54460|transcript_id|NM_018997 MRPS21 Homo sapiens mRNA ,Cytoplasm,0.6388175165812289,Cytoplasm,0.6388175165812289,Cytoplasm,0.4829103358245448,Cytoplasm,0.676329240254385,Cytoplasm,0.5329360283207674,Cytoplasm,0.6198478236868834,Cytoplasm,0.6614222470171868,Cytoplasm,0.7717414661743757,Cytoplasm,0.7301538701160751,Cytoplasm,0.6632202870630577,Cytoplasm,0.4873749218482775,Cytoplasm,0.5459900435865376
>ID|33300|gene_id|7918|transcript_id|NM_001199237 GPANK1 Homo sapiens mRNA ,Cytoplasm,0.811684835613503,Cytoplasm,0.811684835613503,Cytoplasm,0.8511475929059653,Cytoplasm,0.9338456094535718,Cytoplasm,0.9069942192380221,Cytoplasm,0.8542750925458749,Cytoplasm,0.86445483661017,Cytoplasm,0.8096951261273353,Cytoplasm,0.8893586418837959,Cytoplasm,0.8649555832810396,Cytoplasm,0.6816725747173086,Cytoplasm,0.742766910905219
>ID|32238|gene_id|4892|transcript_id|NM_001261463 NRAP Homo sapiens mRNA ,Nucleus,0.5283068576376931,Nucleus,0.5283068576376931,Nucleus,0.683069850244693,Nucleus,0.5045947530094296,Nucleus,0.5414401202487223,Nucleus,0.6077745522801233,Nucleus,0.5664602949846521,Nucleus,0.6420521329769414,Nucleus,0.5824977030904263,Nucleus,0.5880449607161731,Nucleus,0.4488556637059018,Nucleus,0.4952520960426589
>ID|37050|gene_id|154091|transcript_id|NM_145176 SLC2A12 Homo sapiens mRNA ,Cytoplasm,0.7733566328436519,Cytoplasm,0.7733566328436519,Cytoplasm,0.5525249787737064,Cytoplasm,0.6663334293525248,Cytoplasm,0.6095816731792164,Cytoplasm,0.7998993208600866,Cytoplasm,0.5475298379283478,Cytoplasm,0.8258728473134509,Cytoplasm,0.681757643030763,Cytoplasm,0.6929282644623729,Cytoplasm,0.553114334762707,Cytoplasm,0.599718977995929
>ID|17080|gene_id|51185|transcript_id|NM_016302 CRBN Homo sapiens mRNA ,Nucleus,0.6046104557736255,Nucleus,0.6046104557736255,Cytoplasm,0.5214547442643921,Cytoplasm,0.6486264233573306,Cytoplasm,0.5569516485574183,Nucleus,0.5571920344630958,Cytoplasm,0.6891975084059564,Nucleus,0.5743011973884321,Cytoplasm,0.5864325547268063,Cytoplasm,0.512734866756916,Cytoplasm,0.37236090413715656,Cytoplasm,0.41915222501040966
>ID|19399|gene_id|55845|transcript_id|NM_018462 BRK1 Homo sapiens mRNA ,Nucleus,0.3701763979714978,Nucleus,0.3701763979714978,Nucleus,0.3578521537685269,Nucleus,0.4684933032620808,Cytoplasm,0.4176013178925318,Cytoplasm,0.3883094575898154,Cytoplasm,0.4016458677821928,Cytoplasm,0.4436195684006983,Cytoplasm,0.40913541737360337,Cytoplasm,0.4120623258077683,Nucleus,0.3133396505947207,Cytoplasm,0.3113879120353078
>ID|10832|gene_id|29028|transcript_id|NM_014109 ATAD2 Homo sapiens mRNA ,Nucleus,0.8578971947638091,Nucleus,0.8578971947638091,Nucleus,0.6879165070396565,Nucleus,0.7186140458255248,Nucleus,0.6296847790812875,Nucleus,0.8374706874594781,Nucleus,0.8242280363507174,Nucleus,0.8222803209353037,Nucleus,0.8200652150857488,Nucleus,0.7867458077825071,Nucleus,0.6244649884785599,Nucleus,0.678558594913209
>ID|18611|gene_id|55020|transcript_id|NM_017931 TTC38 Homo sapiens mRNA ,Cytoplasm,0.6456083833965084,Cytoplasm,0.6456083833965084,Cytoplasm,0.5729111557514797,Cytoplasm,0.6081122654148795,Cytoplasm,0.5671406178685666,Cytoplasm,0.6603212029594347,Cytoplasm,0.6540747361806766,Cytoplasm,0.7112127241751507,Cytoplasm,0.6291084401162974,Cytoplasm,0.6443715442600253,Cytoplasm,0.49444803759187517,Cytoplasm,0.5444225398145919
>ID|17374|gene_id|51512|transcript_id|NM_016426 GTSE1 Homo sapiens mRNA ,Cytoplasm,0.8286423304806149,Cytoplasm,0.8286423304806149,Cytoplasm,0.7042155244321194,Cytoplasm,0.7318206036969234,Cytoplasm,0.7042655267250321,Cytoplasm,0.8233553251580422,Cytoplasm,0.7916916559440103,Cytoplasm,0.8361780148307172,Cytoplasm,0.6718353485042571,Cytoplasm,0.7654651742324118,Cytoplasm,0.6186641578180545,Cytoplasm,0.6675978299561737
>ID|34776|gene_id|26048|transcript_id|NM_021646 ZNF500 Homo sapiens mRNA ,Cytoplasm,0.8925429269457251,Cytoplasm,0.8925429269457251,Cytoplasm,0.8855545014148237,Cytoplasm,0.8112588386942442,Cytoplasm,0.8475218081270348,Cytoplasm,0.8661534603185768,Cytoplasm,0.8800527654221304,Cytoplasm,0.9377779939859036,Cytoplasm,0.7958098463529267,Cytoplasm,0.8654631748413145,Cytoplasm,0.6963798388001037,Cytoplasm,0.7527409508138406
>ID|28561|gene_id|91647|transcript_id|NM_145691 ATPAF2 Homo sapiens mRNA ,Cytoplasm,0.6913892730431336,Cytoplasm,0.6913892730431336,Cytoplasm,0.6347276191228017,Cytoplasm,0.6445061172087597,Cytoplasm,0.5886772532948741,Cytoplasm,0.49079139079655554,Cytoplasm,0.684895640462789,Cytoplasm,0.5720712514262626,Cytoplasm,0.6241610214914468,Cytoplasm,0.5921193114943856,Cytoplasm,0.5324024564835657,Cytoplasm,0.5523080748205057
>ID|30609|gene_id|9|transcript_id|NM_001160170 NAT1 Homo sapiens mRNA ,Cytoplasm,0.8090248554699402,Cytoplasm,0.8090248554699402,Cytoplasm,0.758139227582337,Cytoplasm,0.8211253612022935,Cytoplasm,0.7382606266433985,Cytoplasm,0.8204527418840365,Cytoplasm,0.8453768604894318,Cytoplasm,0.8425073254347466,Cytoplasm,0.8085867677746571,Cytoplasm,0.811036864445254,Cytoplasm,0.6394628599449022,Cytoplasm,0.6966541947783528
>ID|33533|gene_id|8796|transcript_id|NM_144777 SCEL Homo sapiens mRNA ,Cytoplasm,0.9049900598913232,Cytoplasm,0.9049900598913232,Cytoplasm,0.8952029782257236,Cytoplasm,0.9329390803447434,Cytoplasm,0.8782184181551285,Cytoplasm,0.9038110017138237,Cytoplasm,0.8961703672705109,Cytoplasm,0.8934457557507162,Cytoplasm,0.8469006265065677,Cytoplasm,0.8837092338793493,Cytoplasm,0.7276244356706227,Cytoplasm,0.7796527017401983
>ID|32378|gene_id|5289|transcript_id|NM_002647 PIK3C3 Homo sapiens mRNA ,Nucleus,0.7047060628774316,Nucleus,0.7047060628774316,Nucleus,0.4874880299375509,Nucleus,0.6514370071411674,Nucleus,0.5104654280823865,Nucleus,0.8676703352122496,Nucleus,0.5861881731232621,Nucleus,0.7537328335040198,Nucleus,0.7775630785346338,Nucleus,0.6991239696913103,Nucleus,0.5096674325667163,Nucleus,0.5728196116082477
